證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2417,圓剛,TW0002417003,"192,892,330","183,764,735","9,127,595",95.26,0.04730000000000001,100.0,100.0,,107/06/01,2019-01-02
2417,圓剛,TW0002417003,"192,892,330","183,739,735","9,152,595",95.25,0.047400000000000005,100.0,100.0,,107/06/01,2019-01-03
2417,圓剛,TW0002417003,"192,892,330","183,723,735","9,168,595",95.24,0.0475,100.0,100.0,,107/06/01,2019-01-04
2417,圓剛,TW0002417003,"192,892,330","183,710,735","9,181,595",95.24,0.0475,100.0,100.0,,107/06/01,2019-01-07
2417,圓剛,TW0002417003,"192,892,330","183,725,734","9,166,596",95.24,0.0475,100.0,100.0,,107/06/01,2019-01-08
2417,圓剛,TW0002417003,"192,892,330","183,694,734","9,197,596",95.23,0.047599999999999996,100.0,100.0,,107/06/01,2019-01-09
2417,圓剛,TW0002417003,"192,892,330","183,700,734","9,191,596",95.23,0.047599999999999996,100.0,100.0,,107/06/01,2019-01-10
2417,圓剛,TW0002417003,"192,892,330","183,692,734","9,199,596",95.23,0.047599999999999996,100.0,100.0,,107/06/01,2019-01-11
2417,圓剛,TW0002417003,"192,892,330","183,690,734","9,201,596",95.22,0.0477,100.0,100.0,,107/06/01,2019-01-14
2417,圓剛,TW0002417003,"192,892,330","183,672,734","9,219,596",95.22,0.0477,100.0,100.0,,107/06/01,2019-01-15
2417,圓剛,TW0002417003,"192,892,330","183,672,734","9,219,596",95.22,0.0477,100.0,100.0,,107/06/01,2019-01-16
2417,圓剛,TW0002417003,"192,892,330","183,654,734","9,237,596",95.21,0.0478,100.0,100.0,,107/06/01,2019-01-17
2417,圓剛,TW0002417003,"192,892,330","183,644,734","9,247,596",95.2,0.0479,100.0,100.0,,107/06/01,2019-01-18
2417,圓剛,TW0002417003,"192,892,330","183,620,734","9,271,596",95.19,0.048,100.0,100.0,,107/06/01,2019-01-21
2417,圓剛,TW0002417003,"192,892,330","183,626,734","9,265,596",95.19,0.048,100.0,100.0,,107/06/01,2019-01-22
2417,圓剛,TW0002417003,"192,892,330","183,627,734","9,264,596",95.19,0.048,100.0,100.0,,107/06/01,2019-01-23
2417,圓剛,TW0002417003,"192,892,330","183,542,734","9,349,596",95.15,0.0484,100.0,100.0,,107/06/01,2019-01-24
2417,圓剛,TW0002417003,"192,892,330","183,549,734","9,342,596",95.15,0.0484,100.0,100.0,,107/06/01,2019-01-25
2417,圓剛,TW0002417003,"192,892,330","183,542,734","9,349,596",95.15,0.0484,100.0,100.0,,107/06/01,2019-01-28
2417,圓剛,TW0002417003,"192,892,330","183,542,734","9,349,596",95.15,0.0484,100.0,100.0,,107/06/01,2019-01-29
2417,圓剛,TW0002417003,"192,892,330","183,523,734","9,368,596",95.14,0.048499999999999995,100.0,100.0,,107/06/01,2019-01-30
2417,圓剛,TW0002417003,"192,892,330","183,522,734","9,369,596",95.14,0.048499999999999995,100.0,100.0,,107/06/01,2019-02-11
2417,圓剛,TW0002417003,"192,892,330","183,490,734","9,401,596",95.12,0.0487,100.0,100.0,,107/06/01,2019-02-12
2417,圓剛,TW0002417003,"192,892,330","183,458,734","9,433,596",95.1,0.0489,100.0,100.0,,107/06/01,2019-02-13
2417,圓剛,TW0002417003,"192,892,330","183,345,734","9,546,596",95.05,0.049400000000000006,100.0,100.0,,107/06/01,2019-02-14
2417,圓剛,TW0002417003,"192,892,330","183,299,734","9,592,596",95.02,0.0497,100.0,100.0,,107/06/01,2019-02-15
2417,圓剛,TW0002417003,"192,892,330","183,331,734","9,560,596",95.04,0.0495,100.0,100.0,,107/06/01,2019-02-18
2417,圓剛,TW0002417003,"192,892,330","183,345,734","9,546,596",95.05,0.049400000000000006,100.0,100.0,,107/06/01,2019-02-19
2417,圓剛,TW0002417003,"192,892,330","183,259,734","9,632,596",95.0,0.0499,100.0,100.0,,107/06/01,2019-02-20
2417,圓剛,TW0002417003,"192,892,330","183,264,734","9,627,596",95.0,0.0499,100.0,100.0,,107/06/01,2019-02-21
2417,圓剛,TW0002417003,"192,892,330","183,311,734","9,580,596",95.03,0.0496,100.0,100.0,,107/06/01,2019-02-22
2417,圓剛,TW0002417003,"192,892,330","183,307,734","9,584,596",95.03,0.0496,100.0,100.0,,107/06/01,2019-02-25
2417,圓剛,TW0002417003,"192,892,330","183,348,734","9,543,596",95.05,0.049400000000000006,100.0,100.0,,107/06/01,2019-02-26
2417,圓剛,TW0002417003,"192,892,330","183,368,734","9,523,596",95.06,0.0493,100.0,100.0,,107/06/01,2019-02-27
2417,圓剛,TW0002417003,"192,892,330","183,393,734","9,498,596",95.07,0.0492,100.0,100.0,,107/06/01,2019-03-04
2417,圓剛,TW0002417003,"192,892,330","183,511,734","9,380,596",95.13,0.048600000000000004,100.0,100.0,,107/06/01,2019-03-05
2417,圓剛,TW0002417003,"192,892,330","183,510,734","9,381,596",95.13,0.048600000000000004,100.0,100.0,,107/06/01,2019-03-06
2417,圓剛,TW0002417003,"192,892,330","183,609,734","9,282,596",95.18,0.0481,100.0,100.0,,107/06/01,2019-03-07
2417,圓剛,TW0002417003,"192,892,330","183,605,734","9,286,596",95.18,0.0481,100.0,100.0,,107/06/01,2019-03-08
2417,圓剛,TW0002417003,"192,892,330","183,706,734","9,185,596",95.23,0.047599999999999996,100.0,100.0,,107/06/01,2019-03-11
2417,圓剛,TW0002417003,"192,892,330","183,900,734","8,991,596",95.33,0.0466,100.0,100.0,,107/06/01,2019-03-12
2417,圓剛,TW0002417003,"192,892,330","184,343,734","8,548,596",95.56,0.0443,100.0,100.0,,107/06/01,2019-03-13
2417,圓剛,TW0002417003,"192,892,330","184,387,734","8,504,596",95.59,0.044000000000000004,100.0,100.0,,107/06/01,2019-03-14
2417,圓剛,TW0002417003,"192,892,330","184,394,734","8,497,596",95.59,0.044000000000000004,100.0,100.0,,107/06/01,2019-03-15
2417,圓剛,TW0002417003,"192,892,330","184,394,734","8,497,596",95.59,0.044000000000000004,100.0,100.0,,107/06/01,2019-03-18
2417,圓剛,TW0002417003,"192,892,330","184,393,734","8,498,596",95.59,0.044000000000000004,100.0,100.0,,107/06/01,2019-03-19
