日期,無風險利率,市場報酬率,2357收盤價,2382收盤價,2417收盤價,2357實際報酬率,2382實際報酬率,2417實際報酬率,2357超常報酬率,2382超常報酬率,2417超常報酬率
2022-07-29,0.01645,0.0073,281.5,84.599998,22.25,-0.11755485893416928,0.002369620796928402,0.032482646518916324,-0.12816905562487288,-0.00749217044426563,0.0252961340983619
2022-08-01,0.01645,-0.0012,282.5,78.400002,22.1,0.003552397868561279,-0.07328600646066208,-0.006741573033707801,-0.001640560775254948,-0.07702760377291068,-0.005322659834012235
2022-08-02,0.01645,-0.0156,277.5,78.699997,21.15,-0.017699115044247787,0.0038264667391206897,-0.04298642533936664,-0.013707858643925416,0.010453197965320831,-0.026988908735953443
2022-08-03,0.01665,0.002,281.0,78.5,20.75,0.012612612612612612,-0.002541258038421478,-0.018912529550827357,0.0053062758346008425,-0.008642923796180226,-0.02073082539357296
2022-08-04,0.01645,-0.0051,281.0,78.300003,20.700001,0.0,-0.002547732484076385,-0.002409590361445768,-0.002705567069362022,-0.003481240817161779,0.0029576945934233255
2022-08-05,0.01645,0.0227,282.0,79.099998,21.6,0.0035587188612099642,0.010217049416971229,0.04347821045998988,-0.01687748558503075,-0.010733093177841593,0.02070069162157077
2022-08-08,0.01645,-0.001,283.5,79.699997,21.75,0.005319148936170213,0.007585322568528976,0.006944444444444378,-1.3682499257162625e-06,0.003699720693246372,0.008160877041310535
2022-08-09,0.01645,0.002,281.0,80.5,21.950001,-0.008818342151675485,0.010037679173312941,0.009195448275862083,-0.016052237471966956,0.003992008852520183,0.007374671830287068
2022-08-10,0.01645,-0.0074,277.0,81.5,21.6,-0.014234875444839857,0.012422360248447204,-0.015945375127773293,-0.015473519277985298,0.013144904390252926,-0.008249563240365968
2022-08-11,0.01655,0.0173,282.0,81.300003,21.75,0.018050541516245487,-0.002453950920245352,0.006944444444444378,0.0010221969826966042,-0.01954396803162289,-0.010364857816165914
2022-08-12,0.01635,0.006,262.0,80.900002,22.15,-0.07092198581560284,-0.004920061319062967,0.018390804597701083,-0.08067083125262822,-0.013817825182052936,0.01251917579412313
2022-08-15,0.01655,0.0084,252.5,77.800003,22.5,-0.03625954198473282,-0.03831889892907539,0.015801354401805936,-0.04761153138683493,-0.04900071298543947,0.007502438967104456
2022-08-16,0.01645,0.0002,254.5,78.400002,22.6,0.007920792079207921,0.007712069111359762,0.004444444444444508,0.0018349236394337737,0.002962439857873096,0.004445993424334195
2022-08-17,0.01655,0.0029,258.0,77.800003,23.299999,0.0137524557956778,-0.007653048274156892,0.03097340707964594,0.005908326306267517,-0.014374736847085692,0.02824270822275328
2022-08-18,0.01655,-0.0044,262.5,79.0,23.9,0.01744186046511628,0.015424125369249616,0.025751116985026433,0.014253617768915148,0.013958603347062191,0.030410960131407292
2022-08-19,0.01655,0.0008,264.5,79.800003,23.25,0.007619047619047619,0.010126620253164605,-0.027196652719665215,0.0011142828235742152,0.004916979592092915,-0.027801305246849053
