證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","260,664,125","482,096,155",35.09,64.9,100.00,100.00,,107/05/16,2019-06-03
2382,廣達,TW0002382009,"3,862,627,432","2,824,297,962","1,038,329,470",73.11,26.88,100.00,100.00,,108/05/24,2019-06-03
2417,圓剛,TW0002417003,"192,892,330","184,752,734","8,139,596",95.78,4.21,100.00,100.00,,107/06/01,2019-06-03
2357,華碩,TW0002357001,"742,760,280","260,234,922","482,525,358",35.03,64.96,100.00,100.00, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>,108/06/04,2019-06-04
2382,廣達,TW0002382009,"3,862,627,432","2,825,317,628","1,037,309,804",73.14,26.85,100.00,100.00,,108/05/24,2019-06-04
2417,圓剛,TW0002417003,"192,892,330","184,630,457","8,261,873",95.71,4.28,100.00,100.00, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>,108/06/04,2019-06-04
2357,華碩,TW0002357001,"742,760,280","260,238,742","482,521,538",35.03,64.96,100.00,100.00,,108/06/04,2019-06-05
2382,廣達,TW0002382009,"3,862,627,432","2,825,951,754","1,036,675,678",73.16,26.83,100.00,100.00,,108/05/24,2019-06-05
2417,圓剛,TW0002417003,"192,892,330","184,605,457","8,286,873",95.7,4.29,100.00,100.00,,108/06/04,2019-06-05
2357,華碩,TW0002357001,"742,760,280","260,580,752","482,179,528",35.08,64.91,100.00,100.00,,108/06/04,2019-06-06
2382,廣達,TW0002382009,"3,862,627,432","2,827,445,234","1,035,182,198",73.2,26.79,100.00,100.00,,108/05/24,2019-06-06
2417,圓剛,TW0002417003,"192,892,330","184,592,457","8,299,873",95.69,4.3,100.00,100.00,,108/06/04,2019-06-06
2357,華碩,TW0002357001,"742,760,280","260,736,556","482,023,724",35.1,64.89,100.00,100.00,,108/06/04,2019-06-10
2382,廣達,TW0002382009,"3,862,627,432","2,828,688,331","1,033,939,101",73.23,26.76,100.00,100.00,,108/05/24,2019-06-10
2417,圓剛,TW0002417003,"192,892,330","184,558,457","8,333,873",95.67,4.32,100.00,100.00,,108/06/04,2019-06-10
2357,華碩,TW0002357001,"742,760,280","261,105,008","481,655,272",35.15,64.84,100.00,100.00,,108/06/04,2019-06-11
2382,廣達,TW0002382009,"3,862,627,432","2,829,472,806","1,033,154,626",73.25,26.74,100.00,100.00,,108/05/24,2019-06-11
2417,圓剛,TW0002417003,"192,892,330","184,502,457","8,389,873",95.65,4.34,100.00,100.00,,108/06/04,2019-06-11
2357,華碩,TW0002357001,"742,760,280","261,898,922","480,861,358",35.26,64.73,100.00,100.00,,108/06/04,2019-06-12
2382,廣達,TW0002382009,"3,862,627,432","2,832,213,026","1,030,414,406",73.32,26.67,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=10806' target=_blank>4</a>,108/05/24,2019-06-12
2417,圓剛,TW0002417003,"192,892,330","184,408,457","8,483,873",95.6,4.39,100.00,100.00,,108/06/04,2019-06-12
2357,華碩,TW0002357001,"742,760,280","262,833,932","479,926,348",35.38,64.61,100.00,100.00,,108/06/04,2019-06-13
2382,廣達,TW0002382009,"3,862,627,432","2,833,625,554","1,029,001,878",73.36,26.63,100.00,100.00,,108/05/24,2019-06-13
2417,圓剛,TW0002417003,"192,892,330","184,378,457","8,513,873",95.58,4.41,100.00,100.00,,108/06/04,2019-06-13
2357,華碩,TW0002357001,"742,760,280","263,686,995","479,073,285",35.5,64.49,100.00,100.00,,108/06/04,2019-06-14
2382,廣達,TW0002382009,"3,862,627,432","2,837,237,842","1,025,389,590",73.45,26.54,100.00,100.00,,108/05/24,2019-06-14
2417,圓剛,TW0002417003,"192,892,330","184,233,457","8,658,873",95.51,4.48,100.00,100.00,,108/06/04,2019-06-14
2357,華碩,TW0002357001,"742,760,280","263,841,377","478,918,903",35.52,64.47,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10806' target=_blank>4</a>,108/06/04,2019-06-17
2382,廣達,TW0002382009,"3,862,627,432","2,837,064,461","1,025,562,971",73.44,26.55,100.00,100.00,,108/05/24,2019-06-17
2417,圓剛,TW0002417003,"192,892,330","184,174,457","8,717,873",95.48,4.51,100.00,100.00,,108/06/04,2019-06-17
2357,華碩,TW0002357001,"742,760,280","264,020,381","478,739,899",35.54,64.45,100.00,100.00,,108/06/04,2019-06-18
2382,廣達,TW0002382009,"3,862,627,432","2,838,669,171","1,023,958,261",73.49,26.5,100.00,100.00,,108/05/24,2019-06-18
2417,圓剛,TW0002417003,"192,892,330","184,141,457","8,750,873",95.46,4.53,100.00,100.00,,108/06/04,2019-06-18
2357,華碩,TW0002357001,"742,760,280","263,634,115","479,126,165",35.49,64.5,100.00,100.00,,108/06/04,2019-06-19
2382,廣達,TW0002382009,"3,862,627,432","2,836,617,588","1,026,009,844",73.43,26.56,100.00,100.00,,108/05/24,2019-06-19
2417,圓剛,TW0002417003,"192,892,330","184,025,457","8,866,873",95.4,4.59,100.00,100.00,,108/06/04,2019-06-19
2357,華碩,TW0002357001,"742,760,280","264,823,980","477,936,300",35.65,64.34,100.00,100.00,,108/06/04,2019-06-20
2382,廣達,TW0002382009,"3,862,627,432","2,834,763,969","1,027,863,463",73.38,26.61,100.00,100.00,,108/05/24,2019-06-20
2417,圓剛,TW0002417003,"192,892,330","183,981,457","8,910,873",95.38,4.61,100.00,100.00,,108/06/04,2019-06-20
2357,華碩,TW0002357001,"742,760,280","264,242,280","478,518,000",35.57,64.42,100.00,100.00,,108/06/04,2019-06-21
2382,廣達,TW0002382009,"3,862,627,432","2,833,863,427","1,028,764,005",73.36,26.63,100.00,100.00,,108/05/24,2019-06-21
2417,圓剛,TW0002417003,"192,892,330","183,912,457","8,979,873",95.34,4.65,100.00,100.00,,108/06/04,2019-06-21
2357,華碩,TW0002357001,"742,760,280","264,387,280","478,373,000",35.59,64.4,100.00,100.00,,108/06/04,2019-06-24
2382,廣達,TW0002382009,"3,862,627,432","2,835,142,427","1,027,485,005",73.39,26.6,100.00,100.00,,108/05/24,2019-06-24
2417,圓剛,TW0002417003,"192,892,330","183,995,457","8,896,873",95.38,4.61,100.00,100.00,,108/06/04,2019-06-24
2357,華碩,TW0002357001,"742,760,280","264,693,749","478,066,531",35.63,64.36,100.00,100.00,,108/06/04,2019-06-25
2382,廣達,TW0002382009,"3,862,627,432","2,835,393,190","1,027,234,242",73.4,26.59,100.00,100.00,,108/05/24,2019-06-25
2417,圓剛,TW0002417003,"192,892,330","184,019,457","8,872,873",95.4,4.59,100.00,100.00,,108/06/04,2019-06-25
2357,華碩,TW0002357001,"742,760,280","264,747,599","478,012,681",35.64,64.35,100.00,100.00,,108/06/04,2019-06-26
2382,廣達,TW0002382009,"3,862,627,432","2,836,567,666","1,026,059,766",73.43,26.56,100.00,100.00,,108/05/24,2019-06-26
2417,圓剛,TW0002417003,"192,892,330","184,030,457","8,861,873",95.4,4.59,100.00,100.00,,108/06/04,2019-06-26
2357,華碩,TW0002357001,"742,760,280","264,418,599","478,341,681",35.59,64.4,100.00,100.00,,108/06/04,2019-06-27
2382,廣達,TW0002382009,"3,862,627,432","2,835,258,666","1,027,368,766",73.4,26.59,100.00,100.00,,108/05/24,2019-06-27
2417,圓剛,TW0002417003,"192,892,330","183,999,457","8,892,873",95.38,4.61,100.00,100.00,,108/06/04,2019-06-27
2357,華碩,TW0002357001,"742,760,280","264,843,999","477,916,281",35.65,64.34,100.00,100.00,,108/06/04,2019-06-28
2382,廣達,TW0002382009,"3,862,627,432","2,837,638,667","1,024,988,765",73.46,26.53,100.00,100.00,,108/05/24,2019-06-28
2417,圓剛,TW0002417003,"192,892,330","184,001,457","8,890,873",95.39,4.6,100.00,100.00,,108/06/04,2019-06-28
