證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","368,841,818","373,918,462",49.65,50.34,100.00,100.00,,110/05/24,2022-03-01
2382,廣達,TW0002382009,"3,862,627,432","2,780,904,414","1,081,723,018",71.99,28.0,100.00,100.00,,110/05/17,2022-03-01
2417,圓剛,TW0002417003,"154,313,864","152,045,505","2,268,359",98.53,1.46,100.00,100.00,,110/10/08,2022-03-01
2357,華碩,TW0002357001,"742,760,280","369,282,651","373,477,629",49.71,50.28,100.00,100.00,,110/05/24,2022-03-02
2382,廣達,TW0002382009,"3,862,627,432","2,781,729,508","1,080,897,924",72.01,27.98,100.00,100.00,,110/05/17,2022-03-02
2417,圓剛,TW0002417003,"154,313,864","152,208,505","2,105,359",98.63,1.36,100.00,100.00,,110/10/08,2022-03-02
2357,華碩,TW0002357001,"742,760,280","368,767,955","373,992,325",49.64,50.35,100.00,100.00,,110/05/24,2022-03-03
2382,廣達,TW0002382009,"3,862,627,432","2,780,356,690","1,082,270,742",71.98,28.01,100.00,100.00,,110/05/17,2022-03-03
2417,圓剛,TW0002417003,"154,313,864","152,203,505","2,110,359",98.63,1.36,100.00,100.00,,110/10/08,2022-03-03
2357,華碩,TW0002357001,"742,760,280","368,990,132","373,770,148",49.67,50.32,100.00,100.00,,110/05/24,2022-03-04
2382,廣達,TW0002382009,"3,862,627,432","2,781,766,891","1,080,860,541",72.01,27.98,100.00,100.00,,110/05/17,2022-03-04
2417,圓剛,TW0002417003,"154,313,864","152,326,505","1,987,359",98.71,1.28,100.00,100.00,,110/10/08,2022-03-04
2357,華碩,TW0002357001,"742,760,280","370,530,425","372,229,855",49.88,50.11,100.00,100.00,,110/05/24,2022-03-07
2382,廣達,TW0002382009,"3,862,627,432","2,784,935,091","1,077,692,341",72.09,27.9,100.00,100.00,,110/05/17,2022-03-07
2417,圓剛,TW0002417003,"154,313,864","152,324,505","1,989,359",98.71,1.28,100.00,100.00,,110/10/08,2022-03-07
2357,華碩,TW0002357001,"742,760,280","372,110,084","370,650,196",50.09,49.9,100.00,100.00,,110/05/24,2022-03-08
2382,廣達,TW0002382009,"3,862,627,432","2,784,729,034","1,077,898,398",72.09,27.9,100.00,100.00,,110/05/17,2022-03-08
2417,圓剛,TW0002417003,"154,313,864","152,196,505","2,117,359",98.62,1.37,100.00,100.00,,110/10/08,2022-03-08
2357,華碩,TW0002357001,"742,760,280","373,006,629","369,753,651",50.21,49.78,100.00,100.00,,110/05/24,2022-03-09
2382,廣達,TW0002382009,"3,862,627,432","2,785,323,601","1,077,303,831",72.1,27.89,100.00,100.00,,110/05/17,2022-03-09
2417,圓剛,TW0002417003,"154,313,864","152,209,505","2,104,359",98.63,1.36,100.00,100.00,,110/10/08,2022-03-09
2357,華碩,TW0002357001,"742,760,280","375,175,052","367,585,228",50.51,49.48,100.00,100.00,,110/05/24,2022-03-10
2382,廣達,TW0002382009,"3,862,627,432","2,783,886,394","1,078,741,038",72.07,27.92,100.00,100.00,,110/05/17,2022-03-10
2417,圓剛,TW0002417003,"154,313,864","151,974,505","2,339,359",98.48,1.51,100.00,100.00,,110/10/08,2022-03-10
2357,華碩,TW0002357001,"742,760,280","375,978,836","366,781,444",50.61,49.38,100.00,100.00,,110/05/24,2022-03-11
2382,廣達,TW0002382009,"3,862,627,432","2,785,373,824","1,077,253,608",72.11,27.88,100.00,100.00,,110/05/17,2022-03-11
2417,圓剛,TW0002417003,"154,313,864","152,228,505","2,085,359",98.64,1.35,100.00,100.00,,110/10/08,2022-03-11
2357,華碩,TW0002357001,"742,760,280","377,121,036","365,639,244",50.77,49.22,100.00,100.00,,110/05/24,2022-03-14
2382,廣達,TW0002382009,"3,862,627,432","2,784,443,486","1,078,183,946",72.08,27.91,100.00,100.00,,110/05/17,2022-03-14
2417,圓剛,TW0002417003,"154,313,864","152,077,505","2,236,359",98.55,1.44,100.00,100.00,,110/10/08,2022-03-14
2357,華碩,TW0002357001,"742,760,280","377,146,902","365,613,378",50.77,49.22,100.00,100.00,,110/05/24,2022-03-15
2382,廣達,TW0002382009,"3,862,627,432","2,785,129,731","1,077,497,701",72.1,27.89,100.00,100.00,,110/05/17,2022-03-15
2417,圓剛,TW0002417003,"154,313,864","152,225,505","2,088,359",98.64,1.35,100.00,100.00,,110/10/08,2022-03-15
2357,華碩,TW0002357001,"742,760,280","376,015,637","366,744,643",50.62,49.37,100.00,100.00,,110/05/24,2022-03-16
2382,廣達,TW0002382009,"3,862,627,432","2,785,671,095","1,076,956,337",72.11,27.88,100.00,100.00,,110/05/17,2022-03-16
2417,圓剛,TW0002417003,"154,313,864","152,155,505","2,158,359",98.6,1.39,100.00,100.00,,110/10/08,2022-03-16
2357,華碩,TW0002357001,"742,760,280","376,061,107","366,699,173",50.63,49.36,100.00,100.00,,110/05/24,2022-03-17
2382,廣達,TW0002382009,"3,862,627,432","2,787,503,724","1,075,123,708",72.16,27.83,100.00,100.00,,110/05/17,2022-03-17
2417,圓剛,TW0002417003,"154,313,864","152,070,505","2,243,359",98.54,1.45,100.00,100.00,,110/10/08,2022-03-17
2357,華碩,TW0002357001,"742,760,280","375,947,653","366,812,627",50.61,49.38,100.00,100.00,,110/05/24,2022-03-18
2382,廣達,TW0002382009,"3,862,627,432","2,789,251,409","1,073,376,023",72.21,27.78,100.00,100.00,,110/05/17,2022-03-18
2417,圓剛,TW0002417003,"154,313,864","151,860,505","2,453,359",98.41,1.58,100.00,100.00,,110/10/08,2022-03-18
2357,華碩,TW0002357001,"742,760,280","374,460,566","368,299,714",50.41,49.58,100.00,100.00,,110/05/24,2022-03-21
2382,廣達,TW0002382009,"3,862,627,432","2,791,732,641","1,070,894,791",72.27,27.72,100.00,100.00,,110/05/17,2022-03-21
2417,圓剛,TW0002417003,"154,313,864","151,867,505","2,446,359",98.41,1.58,100.00,100.00,,110/10/08,2022-03-21
2357,華碩,TW0002357001,"742,760,280","374,548,618","368,211,662",50.42,49.57,100.00,100.00,,110/05/24,2022-03-22
2382,廣達,TW0002382009,"3,862,627,432","2,794,026,329","1,068,601,103",72.33,27.66,100.00,100.00,,110/05/17,2022-03-22
2417,圓剛,TW0002417003,"154,313,864","151,981,505","2,332,359",98.48,1.51,100.00,100.00,,110/10/08,2022-03-22
2357,華碩,TW0002357001,"742,760,280","374,327,623","368,432,657",50.39,49.6,100.00,100.00,,110/05/24,2022-03-23
2382,廣達,TW0002382009,"3,862,627,432","2,794,202,202","1,068,425,230",72.33,27.66,100.00,100.00,,110/05/17,2022-03-23
2417,圓剛,TW0002417003,"154,313,864","152,146,505","2,167,359",98.59,1.4,100.00,100.00,,110/10/08,2022-03-23
2357,華碩,TW0002357001,"742,760,280","374,604,777","368,155,503",50.43,49.56,100.00,100.00,,110/05/24,2022-03-24
2382,廣達,TW0002382009,"3,862,627,432","2,796,688,077","1,065,939,355",72.4,27.59,100.00,100.00,,110/05/17,2022-03-24
2417,圓剛,TW0002417003,"154,313,864","152,062,505","2,251,359",98.54,1.45,100.00,100.00,,110/10/08,2022-03-24
2357,華碩,TW0002357001,"742,760,280","373,394,477","369,365,803",50.27,49.72,100.00,100.00,,110/05/24,2022-03-25
2382,廣達,TW0002382009,"3,862,627,432","2,799,120,270","1,063,507,162",72.46,27.53,100.00,100.00,,110/05/17,2022-03-25
2417,圓剛,TW0002417003,"154,313,864","152,125,505","2,188,359",98.58,1.41,100.00,100.00,,110/10/08,2022-03-25
2357,華碩,TW0002357001,"742,760,280","372,471,649","370,288,631",50.14,49.85,100.00,100.00,,110/05/24,2022-03-28
2382,廣達,TW0002382009,"3,862,627,432","2,801,581,086","1,061,046,346",72.53,27.46,100.00,100.00,,110/05/17,2022-03-28
2417,圓剛,TW0002417003,"154,313,864","152,083,505","2,230,359",98.55,1.44,100.00,100.00,,110/10/08,2022-03-28
2357,華碩,TW0002357001,"742,760,280","372,439,653","370,320,627",50.14,49.85,100.00,100.00,,110/05/24,2022-03-29
2382,廣達,TW0002382009,"3,862,627,432","2,803,269,766","1,059,357,666",72.57,27.42,100.00,100.00,,110/05/17,2022-03-29
