證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","265,871,221","476,889,059",35.79,64.2,100.00,100.00,,108/06/04,2020-01-02
2382,廣達,TW0002382009,"3,862,627,432","2,782,284,963","1,080,342,469",72.03,27.96,100.00,100.00,,108/05/24,2020-01-02
2417,圓剛,TW0002417003,"192,892,330","184,746,457","8,145,873",95.77,4.22,100.00,100.00,,108/06/04,2020-01-02
2357,華碩,TW0002357001,"742,760,280","265,577,309","477,182,971",35.75,64.24,100.00,100.00,,108/06/04,2020-01-03
2382,廣達,TW0002382009,"3,862,627,432","2,783,779,997","1,078,847,435",72.06,27.93,100.00,100.00,,108/05/24,2020-01-03
2417,圓剛,TW0002417003,"192,892,330","184,749,457","8,142,873",95.77,4.22,100.00,100.00,,108/06/04,2020-01-03
2357,華碩,TW0002357001,"742,760,280","266,016,197","476,744,083",35.81,64.18,100.00,100.00,,108/06/04,2020-01-06
2382,廣達,TW0002382009,"3,862,627,432","2,786,586,513","1,076,040,919",72.14,27.85,100.00,100.00,,108/05/24,2020-01-06
2417,圓剛,TW0002417003,"192,892,330","184,755,457","8,136,873",95.78,4.21,100.00,100.00,,108/06/04,2020-01-06
2357,華碩,TW0002357001,"742,760,280","266,010,197","476,750,083",35.81,64.18,100.00,100.00,,108/06/04,2020-01-07
2382,廣達,TW0002382009,"3,862,627,432","2,788,800,513","1,073,826,919",72.19,27.8,100.00,100.00,,108/05/24,2020-01-07
2417,圓剛,TW0002417003,"192,892,330","184,767,457","8,124,873",95.78,4.21,100.00,100.00,,108/06/04,2020-01-07
2357,華碩,TW0002357001,"742,760,280","266,246,939","476,513,341",35.84,64.15,100.00,100.00,,108/06/04,2020-01-08
2382,廣達,TW0002382009,"3,862,627,432","2,786,757,003","1,075,870,429",72.14,27.85,100.00,100.00,,108/05/24,2020-01-08
2417,圓剛,TW0002417003,"192,892,330","184,776,457","8,115,873",95.79,4.2,100.00,100.00,,108/06/04,2020-01-08
2357,華碩,TW0002357001,"742,760,280","266,126,295","476,633,985",35.82,64.17,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10901' target=_blank>4</a>,108/06/04,2020-01-09
2382,廣達,TW0002382009,"3,862,627,432","2,786,041,751","1,076,585,681",72.12,27.87,100.00,100.00,,108/05/24,2020-01-09
2417,圓剛,TW0002417003,"192,892,330","184,817,457","8,074,873",95.81,4.18,100.00,100.00,,108/06/04,2020-01-09
2357,華碩,TW0002357001,"742,760,280","265,727,161","477,033,119",35.77,64.22,100.00,100.00,,108/06/04,2020-01-10
2382,廣達,TW0002382009,"3,862,627,432","2,783,619,323","1,079,008,109",72.06,27.93,100.00,100.00,,108/05/24,2020-01-10
2417,圓剛,TW0002417003,"192,892,330","184,830,457","8,061,873",95.82,4.17,100.00,100.00,,108/06/04,2020-01-10
2357,華碩,TW0002357001,"742,760,280","265,323,277","477,437,003",35.72,64.27,100.00,100.00,,108/06/04,2020-01-13
2382,廣達,TW0002382009,"3,862,627,432","2,784,352,116","1,078,275,316",72.08,27.91,100.00,100.00,,108/05/24,2020-01-13
