證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","407,740,795","335,019,485",54.89,45.1,100.00,100.00,,111/06/01,2022-07-01
2382,廣達,TW0002382009,"3,862,627,432","2,933,107,504","929,519,928",75.93,24.06,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=11107' target=_blank>4</a>,111/05/24,2022-07-01
2417,圓剛,TW0002417003,"158,428,864","156,905,013","1,523,851",99.03,0.96,100.00,100.00,,111/05/31,2022-07-01
2357,華碩,TW0002357001,"742,760,280","407,596,646","335,163,634",54.87,45.12,100.00,100.00,,111/06/01,2022-07-04
2382,廣達,TW0002382009,"3,862,627,432","2,935,312,983","927,314,449",75.99,24.0,100.00,100.00,,111/05/24,2022-07-04
2417,圓剛,TW0002417003,"158,428,864","156,734,213","1,694,651",98.93,1.06,100.00,100.00,,111/05/31,2022-07-04
2357,華碩,TW0002357001,"742,760,280","407,584,651","335,175,629",54.87,45.12,100.00,100.00,,111/06/01,2022-07-05
2382,廣達,TW0002382009,"3,862,627,432","2,936,765,707","925,861,725",76.03,23.96,100.00,100.00,,111/05/24,2022-07-05
2417,圓剛,TW0002417003,"158,428,864","156,845,213","1,583,651",99.0,0.99,100.00,100.00,,111/05/31,2022-07-05
2357,華碩,TW0002357001,"742,760,280","408,361,173","334,399,107",54.97,45.02,100.00,100.00,,111/06/01,2022-07-06
2382,廣達,TW0002382009,"3,862,627,432","2,941,252,197","921,375,235",76.14,23.85,100.00,100.00,,111/05/24,2022-07-06
2417,圓剛,TW0002417003,"158,428,864","156,667,013","1,761,851",98.88,1.11,100.00,100.00,,111/05/31,2022-07-06
2357,華碩,TW0002357001,"742,760,280","407,988,831","334,771,449",54.92,45.07,100.00,100.00,,111/06/01,2022-07-07
2382,廣達,TW0002382009,"3,862,627,432","2,941,786,973","920,840,459",76.16,23.83,100.00,100.00,,111/05/24,2022-07-07
2417,圓剛,TW0002417003,"158,428,864","156,542,013","1,886,851",98.8,1.19,100.00,100.00,,111/05/31,2022-07-07
2357,華碩,TW0002357001,"742,760,280","407,844,407","334,915,873",54.9,45.09,100.00,100.00,,111/06/01,2022-07-08
2382,廣達,TW0002382009,"3,862,627,432","2,944,279,893","918,347,539",76.22,23.77,100.00,100.00,,111/05/24,2022-07-08
2417,圓剛,TW0002417003,"158,428,864","156,521,013","1,907,851",98.79,1.2,100.00,100.00,,111/05/31,2022-07-08
2357,華碩,TW0002357001,"742,760,280","407,897,404","334,862,876",54.91,45.08,100.00,100.00,,111/06/01,2022-07-11
2382,廣達,TW0002382009,"3,862,627,432","2,945,908,761","916,718,671",76.26,23.73,100.00,100.00,,111/05/24,2022-07-11
2417,圓剛,TW0002417003,"158,428,864","156,490,013","1,938,851",98.77,1.22,100.00,100.00,,111/05/31,2022-07-11
2357,華碩,TW0002357001,"742,760,280","408,519,379","334,240,901",55.0,44.99,100.00,100.00,,111/06/01,2022-07-12
2382,廣達,TW0002382009,"3,862,627,432","2,949,693,961","912,933,471",76.36,23.63,100.00,100.00,,111/05/24,2022-07-12
2417,圓剛,TW0002417003,"158,428,864","156,702,013","1,726,851",98.91,1.08,100.00,100.00,,111/05/31,2022-07-12
2357,華碩,TW0002357001,"742,760,280","411,027,169","331,733,111",55.33,44.66,100.00,100.00,,111/06/01,2022-07-13
2382,廣達,TW0002382009,"3,862,627,432","2,949,805,761","912,821,671",76.36,23.63,100.00,100.00,,111/05/24,2022-07-13
2417,圓剛,TW0002417003,"158,428,864","156,528,013","1,900,851",98.8,1.19,100.00,100.00,,111/05/31,2022-07-13
2357,華碩,TW0002357001,"742,760,280","411,862,181","330,898,099",55.45,44.54,100.00,100.00,,111/06/01,2022-07-14
2382,廣達,TW0002382009,"3,862,627,432","2,948,531,201","914,096,231",76.33,23.66,100.00,100.00,,111/05/24,2022-07-14
2417,圓剛,TW0002417003,"158,428,864","156,422,013","2,006,851",98.73,1.26,100.00,100.00,,111/05/31,2022-07-14
2357,華碩,TW0002357001,"742,760,280","412,330,597","330,429,683",55.51,44.48,100.00,100.00,,111/06/01,2022-07-15
2382,廣達,TW0002382009,"3,862,627,432","2,949,301,404","913,326,028",76.35,23.64,100.00,100.00,,111/05/24,2022-07-15
2417,圓剛,TW0002417003,"158,428,864","156,428,381","2,000,483",98.73,1.26,100.00,100.00,,111/05/31,2022-07-15
2357,華碩,TW0002357001,"742,760,280","412,245,950","330,514,330",55.5,44.49,100.00,100.00,,111/06/01,2022-07-18
2382,廣達,TW0002382009,"3,862,627,432","2,954,072,404","908,555,028",76.47,23.52,100.00,100.00,,111/05/24,2022-07-18
2417,圓剛,TW0002417003,"158,428,864","156,192,381","2,236,483",98.58,1.41,100.00,100.00,,111/05/31,2022-07-18
2357,華碩,TW0002357001,"742,760,280","413,215,570","329,544,710",55.63,44.36,100.00,100.00,,111/06/01,2022-07-19
2382,廣達,TW0002382009,"3,862,627,432","2,956,061,182","906,566,250",76.52,23.47,100.00,100.00,,111/05/24,2022-07-19
2417,圓剛,TW0002417003,"158,428,864","156,172,381","2,256,483",98.57,1.42,100.00,100.00,,111/05/31,2022-07-19
2357,華碩,TW0002357001,"742,760,280","414,863,279","327,897,001",55.85,44.14,100.00,100.00,,111/06/01,2022-07-20
2382,廣達,TW0002382009,"3,862,627,432","2,961,074,963","901,552,469",76.65,23.34,100.00,100.00,,111/05/24,2022-07-20
2417,圓剛,TW0002417003,"158,428,864","156,079,581","2,349,283",98.51,1.48,100.00,100.00,,111/05/31,2022-07-20
2357,華碩,TW0002357001,"742,760,280","414,652,113","328,108,167",55.82,44.17,100.00,100.00,,111/06/01,2022-07-21
2382,廣達,TW0002382009,"3,862,627,432","2,959,444,444","903,182,988",76.61,23.38,100.00,100.00,,111/05/24,2022-07-21
2417,圓剛,TW0002417003,"158,428,864","155,934,581","2,494,283",98.42,1.57,100.00,100.00,,111/05/31,2022-07-21
2357,華碩,TW0002357001,"742,760,280","414,555,688","328,204,592",55.81,44.18,100.00,100.00,,111/06/01,2022-07-22
2382,廣達,TW0002382009,"3,862,627,432","2,963,892,428","898,735,004",76.73,23.26,100.00,100.00,,111/05/24,2022-07-22
2417,圓剛,TW0002417003,"158,428,864","156,080,581","2,348,283",98.51,1.48,100.00,100.00,,111/05/31,2022-07-22
2357,華碩,TW0002357001,"742,760,280","415,359,043","327,401,237",55.92,44.07,100.00,100.00,,111/06/01,2022-07-25
2382,廣達,TW0002382009,"3,862,627,432","2,965,041,824","897,585,608",76.76,23.23,100.00,100.00,,111/05/24,2022-07-25
2417,圓剛,TW0002417003,"158,428,864","156,035,581","2,393,283",98.48,1.51,100.00,100.00,,111/05/31,2022-07-25
2357,華碩,TW0002357001,"742,760,280","416,738,928","326,021,352",56.1,43.89,100.00,100.00,,111/06/01,2022-07-26
2382,廣達,TW0002382009,"3,862,627,432","2,966,485,724","896,141,708",76.79,23.2,100.00,100.00,,111/05/24,2022-07-26
2417,圓剛,TW0002417003,"158,428,864","156,128,581","2,300,283",98.54,1.45,100.00,100.00,,111/05/31,2022-07-26
2357,華碩,TW0002357001,"742,760,280","417,941,526","324,818,754",56.26,43.73,100.00,100.00,,111/06/01,2022-07-27
2382,廣達,TW0002382009,"3,862,627,432","2,970,661,727","891,965,705",76.9,23.09,100.00,100.00,,111/05/24,2022-07-27
2417,圓剛,TW0002417003,"158,428,864","156,017,581","2,411,283",98.47,1.52,100.00,100.00,,111/05/31,2022-07-27
2357,華碩,TW0002357001,"742,760,280","419,318,718","323,441,562",56.45,43.54,100.00,100.00,,111/06/01,2022-07-28
2382,廣達,TW0002382009,"3,862,627,432","2,971,762,220","890,865,212",76.93,23.06,100.00,100.00,,111/05/24,2022-07-28
2417,圓剛,TW0002417003,"158,428,864","156,194,581","2,234,283",98.58,1.41,100.00,100.00,,111/05/31,2022-07-28
2357,華碩,TW0002357001,"742,760,280","418,137,431","324,622,849",56.29,43.7,100.00,100.00,,111/06/01,2022-07-29
2382,廣達,TW0002382009,"3,862,627,432","2,976,373,220","886,254,212",77.05,22.94,100.00,100.00,,111/05/24,2022-07-29
2417,圓剛,TW0002417003,"158,428,864","156,066,581","2,362,283",98.5,1.49,100.00,100.00,,111/05/31,2022-07-29
