證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2417,圓剛,TW0002417003,"192,892,330","186,155,836","6,736,494",96.5,3.49,100.00,100.00,,109/06/05,2020-09-18
2357,華碩,TW0002357001,"742,760,280","261,346,647","481,413,633",35.18,64.81,100.00,100.00,,109/05/29,2020-09-21
2382,廣達,TW0002382009,"3,862,627,432","2,699,677,917","1,162,949,515",69.89,30.1,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=10909' target=_blank>4</a>,109/05/22,2020-09-21
2417,圓剛,TW0002417003,"192,892,330","185,895,836","6,996,494",96.37,3.62,100.00,100.00,,109/06/05,2020-09-21
2357,華碩,TW0002357001,"742,760,280","260,550,951","482,209,329",35.07,64.92,100.00,100.00,,109/05/29,2020-09-22
2382,廣達,TW0002382009,"3,862,627,432","2,699,432,660","1,163,194,772",69.88,30.11,100.00,100.00,,109/05/22,2020-09-22
2417,圓剛,TW0002417003,"192,892,330","184,788,836","8,103,494",95.79,4.2,100.00,100.00,,109/06/05,2020-09-22
2357,華碩,TW0002357001,"742,760,280","260,488,819","482,271,461",35.07,64.92,100.00,100.00,,109/05/29,2020-09-23
2382,廣達,TW0002382009,"3,862,627,432","2,698,976,630","1,163,650,802",69.87,30.12,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=10909' target=_blank>4</a>,109/05/22,2020-09-23
2417,圓剛,TW0002417003,"192,892,330","185,827,836","7,064,494",96.33,3.66,100.00,100.00,,109/06/05,2020-09-23
2357,華碩,TW0002357001,"742,760,280","261,162,694","481,597,586",35.16,64.83,100.00,100.00,,109/05/29,2020-09-24
2382,廣達,TW0002382009,"3,862,627,432","2,700,126,296","1,162,501,136",69.9,30.09,100.00,100.00,,109/05/22,2020-09-24
2417,圓剛,TW0002417003,"192,892,330","185,095,836","7,796,494",95.95,4.04,100.00,100.00,,109/06/05,2020-09-24
2357,華碩,TW0002357001,"742,760,280","261,223,694","481,536,586",35.16,64.83,100.00,100.00,,109/05/29,2020-09-25
2382,廣達,TW0002382009,"3,862,627,432","2,698,527,296","1,164,100,136",69.86,30.13,100.00,100.00,,109/05/22,2020-09-25
2417,圓剛,TW0002417003,"192,892,330","182,039,836","10,852,494",94.37,5.62,100.00,100.00,,109/06/05,2020-09-25
2357,華碩,TW0002357001,"742,760,280","261,130,573","481,629,707",35.15,64.84,100.00,100.00,,109/05/29,2020-09-28
2382,廣達,TW0002382009,"3,862,627,432","2,697,144,416","1,165,483,016",69.82,30.17,100.00,100.00,,109/05/22,2020-09-28
2417,圓剛,TW0002417003,"192,892,330","182,527,836","10,364,494",94.62,5.37,100.00,100.00,,109/06/05,2020-09-28
2357,華碩,TW0002357001,"742,760,280","260,922,059","481,838,221",35.12,64.87,100.00,100.00,,109/05/29,2020-09-29
2382,廣達,TW0002382009,"3,862,627,432","2,695,145,281","1,167,482,151",69.77,30.22,100.00,100.00,,109/05/22,2020-09-29
2417,圓剛,TW0002417003,"192,892,330","184,760,836","8,131,494",95.78,4.21,100.00,100.00,,109/06/05,2020-09-29
2357,華碩,TW0002357001,"742,760,280","260,173,718","482,586,562",35.02,64.97,100.00,100.00,,109/05/29,2020-09-30
2382,廣達,TW0002382009,"3,862,627,432","2,693,455,776","1,169,171,656",69.73,30.26,100.00,100.00,,109/05/22,2020-09-30
2417,圓剛,TW0002417003,"192,892,330","184,690,836","8,201,494",95.74,4.25,100.00,100.00,,109/06/05,2020-09-30
