證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","345,859,277","396,901,003",46.56,53.43,100.00,100.00,,110/05/24,2021-07-21
2382,廣達,TW0002382009,"3,862,627,432","2,831,028,636","1,031,598,796",73.29,26.7,100.00,100.00,,110/05/17,2021-07-21
2417,圓剛,TW0002417003,"192,892,330","190,682,710","2,209,620",98.85,1.14,100.00,100.00,,110/06/02,2021-07-21
2357,華碩,TW0002357001,"742,760,280","348,841,155","393,919,125",46.96,53.03,100.00,100.00,,110/05/24,2021-07-22
2382,廣達,TW0002382009,"3,862,627,432","2,835,641,018","1,026,986,414",73.41,26.58,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=11007' target=_blank>4</a>,110/05/17,2021-07-22
2417,圓剛,TW0002417003,"192,892,330","190,581,710","2,310,620",98.8,1.19,100.00,100.00,,110/06/02,2021-07-22
2357,華碩,TW0002357001,"742,760,280","354,558,603","388,201,677",47.73,52.26,100.00,100.00,,110/05/24,2021-07-23
2382,廣達,TW0002382009,"3,862,627,432","2,840,853,982","1,021,773,450",73.54,26.45,100.00,100.00,,110/05/17,2021-07-23
2417,圓剛,TW0002417003,"192,892,330","190,529,710","2,362,620",98.77,1.22,100.00,100.00,,110/06/02,2021-07-23
2357,華碩,TW0002357001,"742,760,280","356,047,315","386,712,965",47.93,52.06,100.00,100.00,,110/05/24,2021-07-26
2382,廣達,TW0002382009,"3,862,627,432","2,838,286,564","1,024,340,868",73.48,26.51,100.00,100.00,,110/05/17,2021-07-26
2417,圓剛,TW0002417003,"192,892,330","190,980,710","1,911,620",99.0,0.99,100.00,100.00,,110/06/02,2021-07-26
2357,華碩,TW0002357001,"742,760,280","356,136,197","386,624,083",47.94,52.05,100.00,100.00,,110/05/24,2021-07-27
2382,廣達,TW0002382009,"3,862,627,432","2,842,915,116","1,019,712,316",73.6,26.39,100.00,100.00,,110/05/17,2021-07-27
2417,圓剛,TW0002417003,"192,892,330","190,222,710","2,669,620",98.61,1.38,100.00,100.00,,110/06/02,2021-07-27
2357,華碩,TW0002357001,"742,760,280","358,224,528","384,535,752",48.22,51.77,100.00,100.00,,110/05/24,2021-07-28
2382,廣達,TW0002382009,"3,862,627,432","2,847,277,982","1,015,349,450",73.71,26.28,100.00,100.00,,110/05/17,2021-07-28
2417,圓剛,TW0002417003,"192,892,330","190,418,710","2,473,620",98.71,1.28,100.00,100.00,,110/06/02,2021-07-28
2357,華碩,TW0002357001,"742,760,280","360,539,058","382,221,222",48.54,51.45,100.00,100.00,,110/05/24,2021-07-29
2382,廣達,TW0002382009,"3,862,627,432","2,847,060,379","1,015,567,053",73.7,26.29,100.00,100.00,,110/05/17,2021-07-29
2417,圓剛,TW0002417003,"192,892,330","190,649,710","2,242,620",98.83,1.16,100.00,100.00,,110/06/02,2021-07-29
2357,華碩,TW0002357001,"742,760,280","361,762,748","380,997,532",48.7,51.29,100.00,100.00,,110/05/24,2021-07-30
2382,廣達,TW0002382009,"3,862,627,432","2,848,867,224","1,013,760,208",73.75,26.24,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=11007' target=_blank>4</a>,110/05/17,2021-07-30
2417,圓剛,TW0002417003,"192,892,330","190,533,710","2,358,620",98.77,1.22,100.00,100.00,,110/06/02,2021-07-30
