證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","373,942,016","368,818,264",50.34,49.65,100.00,100.00,,110/05/24,2022-04-01
2382,廣達,TW0002382009,"3,862,627,432","2,822,586,349","1,040,041,083",73.07,26.92,100.00,100.00,,110/05/17,2022-04-01
2417,圓剛,TW0002417003,"154,313,864","152,601,505","1,712,359",98.89,1.1,100.00,100.00,,110/10/08,2022-04-01
2357,華碩,TW0002357001,"742,760,280","375,657,453","367,102,827",50.57,49.42,100.00,100.00,,110/05/24,2022-04-06
2382,廣達,TW0002382009,"3,862,627,432","2,826,062,315","1,036,565,117",73.16,26.83,100.00,100.00,,110/05/17,2022-04-06
2417,圓剛,TW0002417003,"154,313,864","152,899,505","1,414,359",99.08,0.91,100.00,100.00,,110/10/08,2022-04-06
2357,華碩,TW0002357001,"742,760,280","377,111,189","365,649,091",50.77,49.22,100.00,100.00,,110/05/24,2022-04-07
2382,廣達,TW0002382009,"3,862,627,432","2,831,604,598","1,031,022,834",73.3,26.69,100.00,100.00,,110/05/17,2022-04-07
2417,圓剛,TW0002417003,"154,313,864","152,999,505","1,314,359",99.14,0.85,100.00,100.00,,110/10/08,2022-04-07
2357,華碩,TW0002357001,"742,760,280","377,520,904","365,239,376",50.82,49.17,100.00,100.00,,110/05/24,2022-04-08
2382,廣達,TW0002382009,"3,862,627,432","2,837,207,928","1,025,419,504",73.45,26.54,100.00,100.00,,110/05/17,2022-04-08
2417,圓剛,TW0002417003,"154,313,864","152,957,505","1,356,359",99.12,0.87,100.00,100.00,,110/10/08,2022-04-08
2357,華碩,TW0002357001,"742,760,280","379,236,018","363,524,262",51.05,48.94,100.00,100.00,,110/05/24,2022-04-11
2382,廣達,TW0002382009,"3,862,627,432","2,840,175,975","1,022,451,457",73.52,26.47,100.00,100.00,,110/05/17,2022-04-11
2417,圓剛,TW0002417003,"154,313,864","153,033,505","1,280,359",99.17,0.82,100.00,100.00,,110/10/08,2022-04-11
2357,華碩,TW0002357001,"742,760,280","381,391,161","361,369,119",51.34,48.65,100.00,100.00,,110/05/24,2022-04-12
2382,廣達,TW0002382009,"3,862,627,432","2,842,180,015","1,020,447,417",73.58,26.41,100.00,100.00,,110/05/17,2022-04-12
2417,圓剛,TW0002417003,"154,313,864","153,024,627","1,289,237",99.16,0.83,100.00,100.00,,110/10/08,2022-04-12
2357,華碩,TW0002357001,"742,760,280","381,212,692","361,547,588",51.32,48.67,100.00,100.00,,110/05/24,2022-04-13
2382,廣達,TW0002382009,"3,862,627,432","2,842,032,109","1,020,595,323",73.57,26.42,100.00,100.00,,110/05/17,2022-04-13
2417,圓剛,TW0002417003,"154,313,864","153,005,906","1,307,958",99.15,0.84,100.00,100.00,,110/10/08,2022-04-13
2357,華碩,TW0002357001,"742,760,280","381,242,802","361,517,478",51.32,48.67,100.00,100.00,,110/05/24,2022-04-14
2382,廣達,TW0002382009,"3,862,627,432","2,847,041,162","1,015,586,270",73.7,26.29,100.00,100.00,,110/05/17,2022-04-14
2417,圓剛,TW0002417003,"154,313,864","153,016,906","1,296,958",99.15,0.84,100.00,100.00,,110/10/08,2022-04-14
2357,華碩,TW0002357001,"742,760,280","381,641,562","361,118,718",51.38,48.61,100.00,100.00,,110/05/24,2022-04-15
2382,廣達,TW0002382009,"3,862,627,432","2,848,589,221","1,014,038,211",73.74,26.25,100.00,100.00,,110/05/17,2022-04-15
2417,圓剛,TW0002417003,"154,313,864","153,034,906","1,278,958",99.17,0.82,100.00,100.00,,110/10/08,2022-04-15
2357,華碩,TW0002357001,"742,760,280","382,360,923","360,399,357",51.47,48.52,100.00,100.00,,110/05/24,2022-04-18
2382,廣達,TW0002382009,"3,862,627,432","2,851,785,416","1,010,842,016",73.83,26.16,100.00,100.00,,110/05/17,2022-04-18
2417,圓剛,TW0002417003,"154,313,864","152,678,906","1,634,958",98.94,1.05,100.00,100.00,,110/10/08,2022-04-18
2357,華碩,TW0002357001,"742,760,280","382,513,151","360,247,129",51.49,48.5,100.00,100.00,,110/05/24,2022-04-19
2382,廣達,TW0002382009,"3,862,627,432","2,854,265,880","1,008,361,552",73.89,26.1,100.00,100.00,,110/05/17,2022-04-19
2417,圓剛,TW0002417003,"154,313,864","152,820,906","1,492,958",99.03,0.96,100.00,100.00,,110/10/08,2022-04-19
2357,華碩,TW0002357001,"742,760,280","383,118,238","359,642,042",51.58,48.41,100.00,100.00,,110/05/24,2022-04-20
2382,廣達,TW0002382009,"3,862,627,432","2,852,618,211","1,010,009,221",73.85,26.14,100.00,100.00,,110/05/17,2022-04-20
2417,圓剛,TW0002417003,"154,313,864","152,858,906","1,454,958",99.05,0.94,100.00,100.00,,110/10/08,2022-04-20
2357,華碩,TW0002357001,"742,760,280","383,993,238","358,767,042",51.69,48.3,100.00,100.00,,110/05/24,2022-04-21
2382,廣達,TW0002382009,"3,862,627,432","2,852,813,624","1,009,813,808",73.85,26.14,100.00,100.00,,110/05/17,2022-04-21
2417,圓剛,TW0002417003,"154,313,864","152,806,906","1,506,958",99.02,0.97,100.00,100.00,,110/10/08,2022-04-21
2357,華碩,TW0002357001,"742,760,280","383,909,488","358,850,792",51.68,48.31,100.00,100.00,,110/05/24,2022-04-22
2382,廣達,TW0002382009,"3,862,627,432","2,851,679,968","1,010,947,464",73.82,26.17,100.00,100.00,,110/05/17,2022-04-22
2417,圓剛,TW0002417003,"154,313,864","152,708,906","1,604,958",98.95,1.04,100.00,100.00,,110/10/08,2022-04-22
2357,華碩,TW0002357001,"742,760,280","385,164,071","357,596,209",51.85,48.14,100.00,100.00,,110/05/24,2022-04-25
2382,廣達,TW0002382009,"3,862,627,432","2,852,361,651","1,010,265,781",73.84,26.15,100.00,100.00,,110/05/17,2022-04-25
2417,圓剛,TW0002417003,"154,313,864","152,782,906","1,530,958",99.0,0.99,100.00,100.00,,110/10/08,2022-04-25
2357,華碩,TW0002357001,"742,760,280","385,854,848","356,905,432",51.94,48.05,100.00,100.00,,110/05/24,2022-04-26
2382,廣達,TW0002382009,"3,862,627,432","2,850,637,385","1,011,990,047",73.8,26.19,100.00,100.00,,110/05/17,2022-04-26
2417,圓剛,TW0002417003,"154,313,864","151,917,906","2,395,958",98.44,1.55,100.00,100.00,,110/10/08,2022-04-26
2357,華碩,TW0002357001,"742,760,280","386,586,388","356,173,892",52.04,47.95,100.00,100.00,,110/05/24,2022-04-27
2382,廣達,TW0002382009,"3,862,627,432","2,852,566,865","1,010,060,567",73.85,26.14,100.00,100.00,,110/05/17,2022-04-27
