證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","299,927,498","442,832,782",40.38,59.61,100.00,100.00,,108/06/04,2020-04-01
2382,廣達,TW0002382009,"3,862,627,432","2,862,010,249","1,000,617,183",74.09,25.9,100.00,100.00,,108/05/24,2020-04-01
2417,圓剛,TW0002417003,"192,892,330","187,887,900","5,004,430",97.4,2.59,100.00,100.00,,108/06/04,2020-04-01
2357,華碩,TW0002357001,"742,760,280","301,052,902","441,707,378",40.53,59.46,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10904' target=_blank>4</a>,108/06/04,2020-04-06
2382,廣達,TW0002382009,"3,862,627,432","2,857,321,935","1,005,305,497",73.97,26.02,100.00,100.00,,108/05/24,2020-04-06
2417,圓剛,TW0002417003,"192,892,330","188,008,900","4,883,430",97.46,2.53,100.00,100.00,,108/06/04,2020-04-06
2357,華碩,TW0002357001,"742,760,280","301,654,481","441,105,799",40.61,59.38,100.00,100.00,,108/06/04,2020-04-07
2382,廣達,TW0002382009,"3,862,627,432","2,860,280,049","1,002,347,383",74.05,25.94,100.00,100.00,,108/05/24,2020-04-07
2417,圓剛,TW0002417003,"192,892,330","188,096,900","4,795,430",97.51,2.48,100.00,100.00,,108/06/04,2020-04-07
2357,華碩,TW0002357001,"742,760,280","301,288,375","441,471,905",40.56,59.43,100.00,100.00,,108/06/04,2020-04-08
2382,廣達,TW0002382009,"3,862,627,432","2,861,707,448","1,000,919,984",74.08,25.91,100.00,100.00,,108/05/24,2020-04-08
2417,圓剛,TW0002417003,"192,892,330","188,345,900","4,546,430",97.64,2.35,100.00,100.00,,108/06/04,2020-04-08
2357,華碩,TW0002357001,"742,760,280","301,206,279","441,554,001",40.55,59.44,100.00,100.00,,108/06/04,2020-04-09
2382,廣達,TW0002382009,"3,862,627,432","2,863,373,674","999,253,758",74.13,25.86,100.00,100.00,,108/05/24,2020-04-09
2417,圓剛,TW0002417003,"192,892,330","187,920,900","4,971,430",97.42,2.57,100.00,100.00,,108/06/04,2020-04-09
2357,華碩,TW0002357001,"742,760,280","300,777,279","441,983,001",40.49,59.5,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10904' target=_blank>4</a>,108/06/04,2020-04-10
2382,廣達,TW0002382009,"3,862,627,432","2,862,801,674","999,825,758",74.11,25.88,100.00,100.00,,108/05/24,2020-04-10
2417,圓剛,TW0002417003,"192,892,330","188,542,900","4,349,430",97.74,2.25,100.00,100.00,,108/06/04,2020-04-10
2357,華碩,TW0002357001,"742,760,280","300,665,686","442,094,594",40.47,59.52,100.00,100.00,,108/06/04,2020-04-13
2382,廣達,TW0002382009,"3,862,627,432","2,863,147,484","999,479,948",74.12,25.87,100.00,100.00,,108/05/24,2020-04-13
2417,圓剛,TW0002417003,"192,892,330","188,534,900","4,357,430",97.74,2.25,100.00,100.00,,108/06/04,2020-04-13
2357,華碩,TW0002357001,"742,760,280","299,917,752","442,842,528",40.37,59.62,100.00,100.00,,108/06/04,2020-04-14
2382,廣達,TW0002382009,"3,862,627,432","2,859,607,359","1,003,020,073",74.03,25.96,100.00,100.00,,108/05/24,2020-04-14
2417,圓剛,TW0002417003,"192,892,330","188,109,900","4,782,430",97.52,2.47,100.00,100.00,,108/06/04,2020-04-14
2357,華碩,TW0002357001,"742,760,280","300,625,605","442,134,675",40.47,59.52,100.00,100.00,,108/06/04,2020-04-15
2382,廣達,TW0002382009,"3,862,627,432","2,856,777,158","1,005,850,274",73.95,26.04,100.00,100.00,,108/05/24,2020-04-15
2417,圓剛,TW0002417003,"192,892,330","188,261,900","4,630,430",97.59,2.4,100.00,100.00,,108/06/04,2020-04-15
2357,華碩,TW0002357001,"742,760,280","300,362,506","442,397,774",40.43,59.56,100.00,100.00,,108/06/04,2020-04-16
2382,廣達,TW0002382009,"3,862,627,432","2,855,065,420","1,007,562,012",73.91,26.08,100.00,100.00,,108/05/24,2020-04-16
2417,圓剛,TW0002417003,"192,892,330","188,766,900","4,125,430",97.86,2.13,100.00,100.00,,108/06/04,2020-04-16
2357,華碩,TW0002357001,"742,760,280","300,388,745","442,371,535",40.44,59.55,100.00,100.00,,108/06/04,2020-04-17
2382,廣達,TW0002382009,"3,862,627,432","2,853,804,876","1,008,822,556",73.88,26.11,100.00,100.00,,108/05/24,2020-04-17
2417,圓剛,TW0002417003,"192,892,330","188,870,900","4,021,430",97.91,2.08,100.00,100.00,,108/06/04,2020-04-17
2357,華碩,TW0002357001,"742,760,280","300,665,870","442,094,410",40.47,59.52,100.00,100.00,,108/06/04,2020-04-20
2382,廣達,TW0002382009,"3,862,627,432","2,851,405,586","1,011,221,846",73.82,26.17,100.00,100.00,,108/05/24,2020-04-20
2417,圓剛,TW0002417003,"192,892,330","187,859,900","5,032,430",97.39,2.6,100.00,100.00,,108/06/04,2020-04-20
2357,華碩,TW0002357001,"742,760,280","301,298,988","441,461,292",40.56,59.43,100.00,100.00,,108/06/04,2020-04-21
2382,廣達,TW0002382009,"3,862,627,432","2,850,814,654","1,011,812,778",73.8,26.19,100.00,100.00,,108/05/24,2020-04-21
2417,圓剛,TW0002417003,"192,892,330","187,530,900","5,361,430",97.22,2.77,100.00,100.00,,108/06/04,2020-04-21
2357,華碩,TW0002357001,"742,760,280","301,806,131","440,954,149",40.63,59.36,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10904' target=_blank>4</a>,108/06/04,2020-04-22
2382,廣達,TW0002382009,"3,862,627,432","2,849,266,725","1,013,360,707",73.76,26.23,100.00,100.00,,108/05/24,2020-04-22
2417,圓剛,TW0002417003,"192,892,330","187,498,900","5,393,430",97.2,2.79,100.00,100.00,,108/06/04,2020-04-22
2357,華碩,TW0002357001,"742,760,280","301,270,811","441,489,469",40.56,59.43,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10904' target=_blank>4</a>,108/06/04,2020-04-23
2382,廣達,TW0002382009,"3,862,627,432","2,847,992,265","1,014,635,167",73.73,26.26,100.00,100.00,,108/05/24,2020-04-23
2417,圓剛,TW0002417003,"192,892,330","187,410,900","5,481,430",97.15,2.84,100.00,100.00,,108/06/04,2020-04-23
2357,華碩,TW0002357001,"742,760,280","301,768,667","440,991,613",40.62,59.37,100.00,100.00,,108/06/04,2020-04-24
2382,廣達,TW0002382009,"3,862,627,432","2,848,630,022","1,013,997,410",73.74,26.25,100.00,100.00,,108/05/24,2020-04-24
2417,圓剛,TW0002417003,"192,892,330","187,085,900","5,806,430",96.98,3.01,100.00,100.00,,108/06/04,2020-04-24
2357,華碩,TW0002357001,"742,760,280","301,310,917","441,449,363",40.56,59.43,100.00,100.00,,108/06/04,2020-04-27
2382,廣達,TW0002382009,"3,862,627,432","2,848,377,926","1,014,249,506",73.74,26.25,100.00,100.00,,108/05/24,2020-04-27
2417,圓剛,TW0002417003,"192,892,330","187,113,900","5,778,430",97.0,2.99,100.00,100.00,,108/06/04,2020-04-27
2357,華碩,TW0002357001,"742,760,280","301,124,142","441,636,138",40.54,59.45,100.00,100.00,,108/06/04,2020-04-28
