證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","293,346,320","449,413,960",39.49,60.5,100.00,100.00,,109/05/29,2020-07-01
2382,廣達,TW0002382009,"3,862,627,432","2,778,488,116","1,084,139,316",71.93,28.06,100.00,100.00,,109/05/22,2020-07-01
2417,圓剛,TW0002417003,"192,892,330","184,534,191","8,358,139",95.66,4.33,100.00,100.00,,109/06/05,2020-07-01
2357,華碩,TW0002357001,"742,760,280","293,556,707","449,203,573",39.52,60.47,100.00,100.00,,109/05/29,2020-07-02
2382,廣達,TW0002382009,"3,862,627,432","2,778,139,601","1,084,487,831",71.92,28.07,100.00,100.00,,109/05/22,2020-07-02
2417,圓剛,TW0002417003,"192,892,330","185,190,191","7,702,139",96.0,3.99,100.00,100.00,,109/06/05,2020-07-02
2357,華碩,TW0002357001,"742,760,280","292,756,373","450,003,907",39.41,60.58,100.00,100.00,,109/05/29,2020-07-03
2382,廣達,TW0002382009,"3,862,627,432","2,778,121,949","1,084,505,483",71.92,28.07,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=10907' target=_blank>4</a>,109/05/22,2020-07-03
2417,圓剛,TW0002417003,"192,892,330","183,509,191","9,383,139",95.13,4.86,100.00,100.00,,109/06/05,2020-07-03
2357,華碩,TW0002357001,"742,760,280","291,853,846","450,906,434",39.29,60.7,100.00,100.00,,109/05/29,2020-07-06
2382,廣達,TW0002382009,"3,862,627,432","2,777,718,941","1,084,908,491",71.91,28.08,100.00,100.00,,109/05/22,2020-07-06
2417,圓剛,TW0002417003,"192,892,330","183,709,191","9,183,139",95.23,4.76,100.00,100.00,,109/06/05,2020-07-06
2357,華碩,TW0002357001,"742,760,280","291,482,217","451,278,063",39.24,60.75,100.00,100.00,,109/05/29,2020-07-07
2382,廣達,TW0002382009,"3,862,627,432","2,778,860,380","1,083,767,052",71.94,28.05,100.00,100.00,,109/05/22,2020-07-07
2417,圓剛,TW0002417003,"192,892,330","185,114,191","7,778,139",95.96,4.03,100.00,100.00,,109/06/05,2020-07-07
2357,華碩,TW0002357001,"742,760,280","291,157,318","451,602,962",39.19,60.8,100.00,100.00,,109/05/29,2020-07-08
2382,廣達,TW0002382009,"3,862,627,432","2,779,735,546","1,082,891,886",71.96,28.03,100.00,100.00,,109/05/22,2020-07-08
2417,圓剛,TW0002417003,"192,892,330","185,361,736","7,530,594",96.09,3.9,100.00,100.00,,109/06/05,2020-07-08
2357,華碩,TW0002357001,"742,760,280","291,257,438","451,502,842",39.21,60.78,100.00,100.00,,109/05/29,2020-07-09
2382,廣達,TW0002382009,"3,862,627,432","2,781,168,096","1,081,459,336",72.0,27.99,100.00,100.00,,109/05/22,2020-07-09
2417,圓剛,TW0002417003,"192,892,330","186,156,736","6,735,594",96.5,3.49,100.00,100.00,,109/06/05,2020-07-09
2357,華碩,TW0002357001,"742,760,280","291,921,942","450,838,338",39.3,60.69,100.00,100.00,,109/05/29,2020-07-10
2382,廣達,TW0002382009,"3,862,627,432","2,778,750,274","1,083,877,158",71.93,28.06,100.00,100.00,,109/05/22,2020-07-10
2417,圓剛,TW0002417003,"192,892,330","186,040,736","6,851,594",96.44,3.55,100.00,100.00,,109/06/05,2020-07-10
2357,華碩,TW0002357001,"742,760,280","291,971,016","450,789,264",39.3,60.69,100.00,100.00,,109/05/29,2020-07-13
2382,廣達,TW0002382009,"3,862,627,432","2,778,852,046","1,083,775,386",71.94,28.05,100.00,100.00,,109/05/22,2020-07-13
2417,圓剛,TW0002417003,"192,892,330","188,351,736","4,540,594",97.64,2.35,100.00,100.00,,109/06/05,2020-07-13
2357,華碩,TW0002357001,"742,760,280","292,108,773","450,651,507",39.32,60.67,100.00,100.00,,109/05/29,2020-07-14
2382,廣達,TW0002382009,"3,862,627,432","2,780,448,208","1,082,179,224",71.98,28.01,100.00,100.00,,109/05/22,2020-07-14
2417,圓剛,TW0002417003,"192,892,330","189,525,736","3,366,594",98.25,1.74,100.00,100.00,,109/06/05,2020-07-14
2357,華碩,TW0002357001,"742,760,280","291,788,092","450,972,188",39.28,60.71,100.00,100.00,,109/05/29,2020-07-15
2382,廣達,TW0002382009,"3,862,627,432","2,776,891,790","1,085,735,642",71.89,28.1,100.00,100.00,,109/05/22,2020-07-15
2417,圓剛,TW0002417003,"192,892,330","189,722,736","3,169,594",98.35,1.64,100.00,100.00,,109/06/05,2020-07-15
2357,華碩,TW0002357001,"742,760,280","290,703,335","452,056,945",39.13,60.86,100.00,100.00,,109/05/29,2020-07-16
2382,廣達,TW0002382009,"3,862,627,432","2,776,294,282","1,086,333,150",71.87,28.12,100.00,100.00,,109/05/22,2020-07-16
2417,圓剛,TW0002417003,"192,892,330","188,739,445","4,152,885",97.84,2.15,100.00,100.00,,109/06/05,2020-07-16
2357,華碩,TW0002357001,"742,760,280","290,591,061","452,169,219",39.12,60.87,100.00,100.00,,109/05/29,2020-07-17
2382,廣達,TW0002382009,"3,862,627,432","2,773,827,821","1,088,799,611",71.81,28.18,100.00,100.00,,109/05/22,2020-07-17
2417,圓剛,TW0002417003,"192,892,330","189,645,445","3,246,885",98.31,1.68,100.00,100.00,,109/06/05,2020-07-17
2357,華碩,TW0002357001,"742,760,280","288,496,893","454,263,387",38.84,61.15,100.00,100.00,,109/05/29,2020-07-20
2382,廣達,TW0002382009,"3,862,627,432","2,769,088,895","1,093,538,537",71.68,28.31,100.00,100.00,,109/05/22,2020-07-20
2417,圓剛,TW0002417003,"192,892,330","189,746,445","3,145,885",98.36,1.63,100.00,100.00,,109/06/05,2020-07-20
2357,華碩,TW0002357001,"742,760,280","288,614,626","454,145,654",38.85,61.14,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10907' target=_blank>4</a>,109/05/29,2020-07-21
2382,廣達,TW0002382009,"3,862,627,432","2,767,852,917","1,094,774,515",71.65,28.34,100.00,100.00,,109/05/22,2020-07-21
2417,圓剛,TW0002417003,"192,892,330","187,707,445","5,184,885",97.31,2.68,100.00,100.00,,109/06/05,2020-07-21
2357,華碩,TW0002357001,"742,760,280","288,284,521","454,475,759",38.81,61.18,100.00,100.00,,109/05/29,2020-07-22
2382,廣達,TW0002382009,"3,862,627,432","2,765,231,421","1,097,396,011",71.58,28.41,100.00,100.00,,109/05/22,2020-07-22
2417,圓剛,TW0002417003,"192,892,330","187,232,135","5,660,195",97.06,2.93,100.00,100.00,,109/06/05,2020-07-22
2357,華碩,TW0002357001,"742,760,280","287,070,145","455,690,135",38.64,61.35,100.00,100.00,,109/05/29,2020-07-23
2382,廣達,TW0002382009,"3,862,627,432","2,766,825,366","1,095,802,066",71.63,28.36,100.00,100.00,,109/05/22,2020-07-23
2417,圓剛,TW0002417003,"192,892,330","186,596,135","6,296,195",96.73,3.26,100.00,100.00,,109/06/05,2020-07-23
2357,華碩,TW0002357001,"742,760,280","286,786,265","455,974,015",38.61,61.38,100.00,100.00,,109/05/29,2020-07-24
2382,廣達,TW0002382009,"3,862,627,432","2,767,347,622","1,095,279,810",71.64,28.35,100.00,100.00,,109/05/22,2020-07-24
2417,圓剛,TW0002417003,"192,892,330","187,897,135","4,995,195",97.41,2.58,100.00,100.00,,109/06/05,2020-07-24
