證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","276,324,249","466,436,031",37.2,62.79,100.00,100.00,,109/05/29,2020-12-01
2382,廣達,TW0002382009,"3,862,627,432","2,717,437,861","1,145,189,571",70.35,29.64,100.00,100.00,,109/05/22,2020-12-01
2417,圓剛,TW0002417003,"192,892,330","185,502,904","7,389,426",96.16,3.83,100.00,100.00,,109/06/05,2020-12-01
2357,華碩,TW0002357001,"742,760,280","276,621,549","466,138,731",37.24,62.75,100.00,100.00,,109/05/29,2020-12-02
2382,廣達,TW0002382009,"3,862,627,432","2,717,177,173","1,145,450,259",70.34,29.65,100.00,100.00,,109/05/22,2020-12-02
2417,圓剛,TW0002417003,"192,892,330","188,205,404","4,686,926",97.57,2.42,100.00,100.00,,109/06/05,2020-12-02
2357,華碩,TW0002357001,"742,760,280","277,769,280","464,991,000",37.39,62.6,100.00,100.00,,109/05/29,2020-12-03
2382,廣達,TW0002382009,"3,862,627,432","2,717,609,863","1,145,017,569",70.35,29.64,100.00,100.00,,109/05/22,2020-12-03
2417,圓剛,TW0002417003,"192,892,330","189,081,404","3,810,926",98.02,1.97,100.00,100.00,,109/06/05,2020-12-03
2357,華碩,TW0002357001,"742,760,280","277,133,352","465,626,928",37.31,62.68,100.00,100.00,,109/05/29,2020-12-04
2382,廣達,TW0002382009,"3,862,627,432","2,714,103,333","1,148,524,099",70.26,29.73,100.00,100.00,,109/05/22,2020-12-04
2417,圓剛,TW0002417003,"192,892,330","188,796,404","4,095,926",97.87,2.12,100.00,100.00,,109/06/05,2020-12-04
2357,華碩,TW0002357001,"742,760,280","275,407,168","467,353,112",37.07,62.92,100.00,100.00,,109/05/29,2020-12-07
2382,廣達,TW0002382009,"3,862,627,432","2,705,444,723","1,157,182,709",70.04,29.95,100.00,100.00,,109/05/22,2020-12-07
2417,圓剛,TW0002417003,"192,892,330","187,706,404","5,185,926",97.31,2.68,100.00,100.00,,109/06/05,2020-12-07
2357,華碩,TW0002357001,"742,760,280","275,117,094","467,643,186",37.03,62.96,100.00,100.00,,109/05/29,2020-12-08
2382,廣達,TW0002382009,"3,862,627,432","2,702,871,123","1,159,756,309",69.97,30.02,100.00,100.00,,109/05/22,2020-12-08
2417,圓剛,TW0002417003,"192,892,330","184,119,404","8,772,926",95.45,4.54,100.00,100.00,,109/06/05,2020-12-08
