證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","418,945,693","323,814,587",56.4,43.59,100.00,100.00,,111/06/01,2022-10-03
2382,廣達,TW0002382009,"3,862,627,432","2,995,305,529","867,321,903",77.54,22.45,100.00,100.00,,111/05/24,2022-10-03
2417,圓剛,TW0002417003,"158,428,864","156,096,202","2,332,662",98.52,1.47,100.00,100.00,,111/05/31,2022-10-03
2357,華碩,TW0002357001,"742,760,280","419,023,783","323,736,497",56.41,43.58,100.00,100.00,,111/06/01,2022-10-04
2382,廣達,TW0002382009,"3,862,627,432","2,993,825,829","868,801,603",77.5,22.49,100.00,100.00,,111/05/24,2022-10-04
2417,圓剛,TW0002417003,"158,428,864","156,058,202","2,370,662",98.5,1.49,100.00,100.00,,111/05/31,2022-10-04
2357,華碩,TW0002357001,"742,760,280","418,819,066","323,941,214",56.38,43.61,100.00,100.00,,111/06/01,2022-10-05
2382,廣達,TW0002382009,"3,862,627,432","2,994,245,537","868,381,895",77.51,22.48,100.00,100.00,,111/05/24,2022-10-05
2417,圓剛,TW0002417003,"158,428,864","156,446,202","1,982,662",98.74,1.25,100.00,100.00,,111/05/31,2022-10-05
2357,華碩,TW0002357001,"742,760,280","418,672,644","324,087,636",56.36,43.63,100.00,100.00,,111/06/01,2022-10-06
2382,廣達,TW0002382009,"3,862,627,432","2,992,022,790","870,604,642",77.46,22.53,100.00,100.00,,111/05/24,2022-10-06
2417,圓剛,TW0002417003,"158,428,864","156,539,202","1,889,662",98.8,1.19,100.00,100.00,,111/05/31,2022-10-06
2357,華碩,TW0002357001,"742,760,280","422,079,984","320,680,296",56.82,43.17,100.00,100.00,,111/06/01,2022-10-07
2382,廣達,TW0002382009,"3,862,627,432","2,991,485,460","871,141,972",77.44,22.55,100.00,100.00,,111/05/24,2022-10-07
2417,圓剛,TW0002417003,"158,428,864","156,480,202","1,948,662",98.77,1.22,100.00,100.00,,111/05/31,2022-10-07
2357,華碩,TW0002357001,"742,760,280","422,130,487","320,629,793",56.83,43.16,100.00,100.00,,111/06/01,2022-10-11
2382,廣達,TW0002382009,"3,862,627,432","2,991,676,616","870,950,816",77.45,22.54,100.00,100.00,,111/05/24,2022-10-11
2417,圓剛,TW0002417003,"158,428,864","156,383,202","2,045,662",98.7,1.29,100.00,100.00,,111/05/31,2022-10-11
2357,華碩,TW0002357001,"742,760,280","422,338,580","320,421,700",56.86,43.13,100.00,100.00,,111/06/01,2022-10-12
2382,廣達,TW0002382009,"3,862,627,432","2,992,256,566","870,370,866",77.46,22.53,100.00,100.00,,111/05/24,2022-10-12
2417,圓剛,TW0002417003,"158,428,864","156,275,202","2,153,662",98.64,1.35,100.00,100.00,,111/05/31,2022-10-12
2357,華碩,TW0002357001,"742,760,280","422,524,540","320,235,740",56.88,43.11,100.00,100.00,,111/06/01,2022-10-13
2382,廣達,TW0002382009,"3,862,627,432","2,992,037,096","870,590,336",77.46,22.53,100.00,100.00,,111/05/24,2022-10-13
2417,圓剛,TW0002417003,"158,428,864","156,360,202","2,068,662",98.69,1.3,100.00,100.00,,111/05/31,2022-10-13
2357,華碩,TW0002357001,"742,760,280","422,734,516","320,025,764",56.91,43.08,100.00,100.00,,111/06/01,2022-10-14
2382,廣達,TW0002382009,"3,862,627,432","2,990,289,067","872,338,365",77.41,22.58,100.00,100.00,,111/05/24,2022-10-14
2417,圓剛,TW0002417003,"158,428,864","156,265,202","2,163,662",98.63,1.36,100.00,100.00,,111/05/31,2022-10-14
2357,華碩,TW0002357001,"742,760,280","423,061,343","319,698,937",56.95,43.04,100.00,100.00,,111/06/01,2022-10-17
2382,廣達,TW0002382009,"3,862,627,432","2,988,539,423","874,088,009",77.37,22.62,100.00,100.00,,111/05/24,2022-10-17
2417,圓剛,TW0002417003,"158,428,864","156,266,202","2,162,662",98.63,1.36,100.00,100.00,,111/05/31,2022-10-17
2357,華碩,TW0002357001,"742,760,280","421,854,718","320,905,562",56.79,43.2,100.00,100.00,,111/06/01,2022-10-18
