證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","416,577,848","326,182,432",56.08,43.91,100.00,100.00,,111/06/01,2023-01-03
2382,廣達,TW0002382009,"3,862,627,432","2,959,035,299","903,592,133",76.6,23.39,100.00,100.00,,111/05/24,2023-01-03
2417,圓剛,TW0002417003,"158,238,864","156,334,802","1,904,062",98.79,1.2,100.00,100.00,,111/12/09,2023-01-03
2357,華碩,TW0002357001,"742,760,280","417,163,968","325,596,312",56.16,43.83,100.00,100.00,,111/06/01,2023-01-04
2382,廣達,TW0002382009,"3,862,627,432","2,960,031,728","902,595,704",76.63,23.36,100.00,100.00,,111/05/24,2023-01-04
2417,圓剛,TW0002417003,"158,238,864","156,304,802","1,934,062",98.77,1.22,100.00,100.00,,111/12/09,2023-01-04
2357,華碩,TW0002357001,"742,760,280","416,526,597","326,233,683",56.07,43.92,100.00,100.00,,111/06/01,2023-01-05
2382,廣達,TW0002382009,"3,862,627,432","2,963,193,051","899,434,381",76.71,23.28,100.00,100.00,,111/05/24,2023-01-05
2417,圓剛,TW0002417003,"158,238,864","156,118,802","2,120,062",98.66,1.33,100.00,100.00,,111/12/09,2023-01-05
2357,華碩,TW0002357001,"742,760,280","416,541,898","326,218,382",56.08,43.91,100.00,100.00,,111/06/01,2023-01-06
2382,廣達,TW0002382009,"3,862,627,432","2,964,451,830","898,175,602",76.74,23.25,100.00,100.00,,111/05/24,2023-01-06
2417,圓剛,TW0002417003,"158,238,864","156,091,802","2,147,062",98.64,1.35,100.00,100.00,,111/12/09,2023-01-06
2357,華碩,TW0002357001,"742,760,280","416,343,911","326,416,369",56.05,43.94,100.00,100.00,,111/06/01,2023-01-09
2382,廣達,TW0002382009,"3,862,627,432","2,962,350,246","900,277,186",76.69,23.3,100.00,100.00,,111/05/24,2023-01-09
2417,圓剛,TW0002417003,"158,238,864","155,993,802","2,245,062",98.58,1.41,100.00,100.00,,111/12/09,2023-01-09
2357,華碩,TW0002357001,"742,760,280","417,074,284","325,685,996",56.15,43.84,100.00,100.00,,111/06/01,2023-01-10
2382,廣達,TW0002382009,"3,862,627,432","2,961,455,546","901,171,886",76.66,23.33,100.00,100.00,,111/05/24,2023-01-10
2417,圓剛,TW0002417003,"158,238,864","155,994,802","2,244,062",98.58,1.41,100.00,100.00,,111/12/09,2023-01-10
2357,華碩,TW0002357001,"742,760,280","417,519,095","325,241,185",56.21,43.78,100.00,100.00,,111/06/01,2023-01-11
2382,廣達,TW0002382009,"3,862,627,432","2,963,746,132","898,881,300",76.72,23.27,100.00,100.00,,111/05/24,2023-01-11
2417,圓剛,TW0002417003,"158,238,864","155,952,402","2,286,462",98.55,1.44,100.00,100.00,,111/12/09,2023-01-11
2357,華碩,TW0002357001,"742,760,280","418,093,396","324,666,884",56.28,43.71,100.00,100.00,,111/06/01,2023-01-12
2382,廣達,TW0002382009,"3,862,627,432","2,965,698,553","896,928,879",76.77,23.22,100.00,100.00,,111/05/24,2023-01-12
2417,圓剛,TW0002417003,"158,238,864","155,983,402","2,255,462",98.57,1.42,100.00,100.00,,111/12/09,2023-01-12
2357,華碩,TW0002357001,"742,760,280","417,835,602","324,924,678",56.25,43.74,100.00,100.00,,111/06/01,2023-01-13
2382,廣達,TW0002382009,"3,862,627,432","2,965,074,184","897,553,248",76.76,23.23,100.00,100.00,,111/05/24,2023-01-13
2417,圓剛,TW0002417003,"158,238,864","155,983,402","2,255,462",98.57,1.42,100.00,100.00,,111/12/09,2023-01-13
2357,華碩,TW0002357001,"742,760,280","417,688,806","325,071,474",56.23,43.76,100.00,100.00,,111/06/01,2023-01-16
2382,廣達,TW0002382009,"3,862,627,432","2,966,338,331","896,289,101",76.79,23.2,100.00,100.00,,111/05/24,2023-01-16
2417,圓剛,TW0002417003,"158,238,864","155,939,402","2,299,462",98.54,1.45,100.00,100.00,,111/12/09,2023-01-16
2357,華碩,TW0002357001,"742,760,280","418,083,253","324,677,027",56.28,43.71,100.00,100.00,,111/06/01,2023-01-17
2382,廣達,TW0002382009,"3,862,627,432","2,965,090,273","897,537,159",76.76,23.23,100.00,100.00,,111/05/24,2023-01-17
2417,圓剛,TW0002417003,"158,238,864","155,965,402","2,273,462",98.56,1.43,100.00,100.00,,111/12/09,2023-01-17
2357,華碩,TW0002357001,"742,760,280","418,083,253","324,677,027",56.28,43.71,100.00,100.00,,111/06/01,2023-01-18
2382,廣達,TW0002382009,"3,862,627,432","2,965,090,273","897,537,159",76.76,23.23,100.00,100.00,,111/05/24,2023-01-18
2417,圓剛,TW0002417003,"158,238,864","155,965,402","2,273,462",98.56,1.43,100.00,100.00,,111/12/09,2023-01-18
2357,華碩,TW0002357001,"742,760,280","418,083,253","324,677,027",56.28,43.71,100.00,100.00,,111/06/01,2023-01-19
2382,廣達,TW0002382009,"3,862,627,432","2,965,090,273","897,537,159",76.76,23.23,100.00,100.00,,111/05/24,2023-01-19
2417,圓剛,TW0002417003,"158,238,864","155,965,402","2,273,462",98.56,1.43,100.00,100.00,,111/12/09,2023-01-19
2357,華碩,TW0002357001,"742,760,280","416,994,638","325,765,642",56.14,43.85,100.00,100.00,,111/06/01,2023-01-30
2382,廣達,TW0002382009,"3,862,627,432","2,964,272,018","898,355,414",76.74,23.25,100.00,100.00,,111/05/24,2023-01-30
2417,圓剛,TW0002417003,"158,238,864","155,738,402","2,500,462",98.41,1.58,100.00,100.00,,111/12/09,2023-01-30
2357,華碩,TW0002357001,"742,760,280","417,388,721","325,371,559",56.19,43.8,100.00,100.00,,111/06/01,2023-01-31
2382,廣達,TW0002382009,"3,862,627,432","2,966,900,639","895,726,793",76.81,23.18,100.00,100.00,,111/05/24,2023-01-31
2417,圓剛,TW0002417003,"158,238,864","155,565,402","2,673,462",98.31,1.68,100.00,100.00,,111/12/09,2023-01-31
