證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","359,206,928","383,553,352",48.36,51.63,100.00,100.00,,110/05/24,2021-12-01
2382,廣達,TW0002382009,"3,862,627,432","2,802,802,897","1,059,824,535",72.56,27.43,100.00,100.00,,110/05/17,2021-12-01
2417,圓剛,TW0002417003,"154,313,864","151,018,988","3,294,876",97.86,2.13,100.00,100.00,,110/10/08,2021-12-01
2357,華碩,TW0002357001,"742,760,280","359,035,513","383,724,767",48.33,51.66,100.00,100.00,,110/05/24,2021-12-02
2382,廣達,TW0002382009,"3,862,627,432","2,803,771,006","1,058,856,426",72.58,27.41,100.00,100.00,,110/05/17,2021-12-02
2417,圓剛,TW0002417003,"154,313,864","151,271,988","3,041,876",98.02,1.97,100.00,100.00,,110/10/08,2021-12-02
2357,華碩,TW0002357001,"742,760,280","359,185,927","383,574,353",48.35,51.64,100.00,100.00,,110/05/24,2021-12-03
2382,廣達,TW0002382009,"3,862,627,432","2,803,658,972","1,058,968,460",72.58,27.41,100.00,100.00,,110/05/17,2021-12-03
2417,圓剛,TW0002417003,"154,313,864","150,945,988","3,367,876",97.81,2.18,100.00,100.00,,110/10/08,2021-12-03
2357,華碩,TW0002357001,"742,760,280","359,249,624","383,510,656",48.36,51.63,100.00,100.00,,110/05/24,2021-12-06
2382,廣達,TW0002382009,"3,862,627,432","2,805,339,489","1,057,287,943",72.62,27.37,100.00,100.00,,110/05/17,2021-12-06
2417,圓剛,TW0002417003,"154,313,864","151,170,988","3,142,876",97.96,2.03,100.00,100.00,,110/10/08,2021-12-06
2357,華碩,TW0002357001,"742,760,280","358,896,307","383,863,973",48.31,51.68,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=11012' target=_blank>4</a>,110/05/24,2021-12-07
2382,廣達,TW0002382009,"3,862,627,432","2,805,533,067","1,057,094,365",72.63,27.36,100.00,100.00,,110/05/17,2021-12-07
2417,圓剛,TW0002417003,"154,313,864","151,144,988","3,168,876",97.94,2.05,100.00,100.00,,110/10/08,2021-12-07
2357,華碩,TW0002357001,"742,760,280","361,260,277","381,500,003",48.63,51.36,100.00,100.00,,110/05/24,2021-12-08
