證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","254,006,569","488,753,711",34.19,65.8,100.00,100.00,,107/05/16,2019-05-02
2382,廣達,TW0002382009,"3,862,627,432","2,801,576,883","1,061,050,549",72.53,27.46,100.00,100.00,,107/05/16,2019-05-02
2417,圓剛,TW0002417003,"192,892,330","183,664,734","9,227,596",95.21,4.78,100.00,100.00,,107/06/01,2019-05-02
2357,華碩,TW0002357001,"742,760,280","253,918,069","488,842,211",34.18,65.81,100.00,100.00,,107/05/16,2019-05-03
2382,廣達,TW0002382009,"3,862,627,432","2,804,667,883","1,057,959,549",72.61,27.38,100.00,100.00,,107/05/16,2019-05-03
2417,圓剛,TW0002417003,"192,892,330","183,776,734","9,115,596",95.27,4.72,100.00,100.00,,107/06/01,2019-05-03
2357,華碩,TW0002357001,"742,760,280","254,271,717","488,488,563",34.23,65.76,100.00,100.00,,107/05/16,2019-05-06
2382,廣達,TW0002382009,"3,862,627,432","2,808,230,180","1,054,397,252",72.7,27.29,100.00,100.00,,107/05/16,2019-05-06
2417,圓剛,TW0002417003,"192,892,330","183,633,734","9,258,596",95.2,4.79,100.00,100.00,,107/06/01,2019-05-06
2357,華碩,TW0002357001,"742,760,280","254,406,440","488,353,840",34.25,65.74,100.00,100.00,,107/05/16,2019-05-07
2382,廣達,TW0002382009,"3,862,627,432","2,805,757,616","1,056,869,816",72.63,27.36,100.00,100.00,,107/05/16,2019-05-07
2417,圓剛,TW0002417003,"192,892,330","183,382,734","9,509,596",95.06,4.93,100.00,100.00,,107/06/01,2019-05-07
2357,華碩,TW0002357001,"742,760,280","254,721,849","488,038,431",34.29,65.7,100.00,100.00,,107/05/16,2019-05-08
2382,廣達,TW0002382009,"3,862,627,432","2,806,078,767","1,056,548,665",72.64,27.35,100.00,100.00,,107/05/16,2019-05-08
2417,圓剛,TW0002417003,"192,892,330","183,194,734","9,697,596",94.97,5.02,100.00,100.00,,107/06/01,2019-05-08
2357,華碩,TW0002357001,"742,760,280","255,534,605","487,225,675",34.4,65.59,100.00,100.00,,107/05/16,2019-05-09
2382,廣達,TW0002382009,"3,862,627,432","2,807,963,476","1,054,663,956",72.69,27.3,100.00,100.00,,107/05/16,2019-05-09
2417,圓剛,TW0002417003,"192,892,330","183,683,734","9,208,596",95.22,4.77,100.00,100.00,,107/06/01,2019-05-09
2357,華碩,TW0002357001,"742,760,280","256,155,295","486,604,985",34.48,65.51,100.00,100.00,,107/05/16,2019-05-10
2382,廣達,TW0002382009,"3,862,627,432","2,809,112,852","1,053,514,580",72.72,27.27,100.00,100.00,,107/05/16,2019-05-10
2417,圓剛,TW0002417003,"192,892,330","183,144,734","9,747,596",94.94,5.05,100.00,100.00,,107/06/01,2019-05-10
2357,華碩,TW0002357001,"742,760,280","256,582,549","486,177,731",34.54,65.45,100.00,100.00,,107/05/16,2019-05-13
2382,廣達,TW0002382009,"3,862,627,432","2,810,436,068","1,052,191,364",72.75,27.24,100.00,100.00,,107/05/16,2019-05-13
2417,圓剛,TW0002417003,"192,892,330","183,237,734","9,654,596",94.99,5.0,100.00,100.00,,107/06/01,2019-05-13
2357,華碩,TW0002357001,"742,760,280","257,318,823","485,441,457",34.64,65.35,100.00,100.00,,107/05/16,2019-05-14
2382,廣達,TW0002382009,"3,862,627,432","2,810,755,419","1,051,872,013",72.76,27.23,100.00,100.00,,107/05/16,2019-05-14
2417,圓剛,TW0002417003,"192,892,330","183,209,734","9,682,596",94.98,5.01,100.00,100.00,,107/06/01,2019-05-14
2357,華碩,TW0002357001,"742,760,280","257,815,491","484,944,789",34.71,65.28,100.00,100.00,,107/05/16,2019-05-15
2382,廣達,TW0002382009,"3,862,627,432","2,812,115,044","1,050,512,388",72.8,27.19,100.00,100.00,,107/05/16,2019-05-15
2417,圓剛,TW0002417003,"192,892,330","184,509,734","8,382,596",95.65,4.34,100.00,100.00,,107/06/01,2019-05-15
2357,華碩,TW0002357001,"742,760,280","258,218,404","484,541,876",34.76,65.23,100.00,100.00,,107/05/16,2019-05-16
2382,廣達,TW0002382009,"3,862,627,432","2,812,344,967","1,050,282,465",72.8,27.19,100.00,100.00,,107/05/16,2019-05-16
2417,圓剛,TW0002417003,"192,892,330","184,535,734","8,356,596",95.66,4.33,100.00,100.00,,107/06/01,2019-05-16
2357,華碩,TW0002357001,"742,760,280","258,578,438","484,181,842",34.81,65.18,100.00,100.00,,107/05/16,2019-05-17
2382,廣達,TW0002382009,"3,862,627,432","2,813,194,247","1,049,433,185",72.83,27.16,100.00,100.00,,107/05/16,2019-05-17
2417,圓剛,TW0002417003,"192,892,330","184,582,734","8,309,596",95.69,4.3,100.00,100.00,,107/06/01,2019-05-17
2357,華碩,TW0002357001,"742,760,280","258,965,088","483,795,192",34.86,65.13,100.00,100.00,,107/05/16,2019-05-20
2382,廣達,TW0002382009,"3,862,627,432","2,812,770,894","1,049,856,538",72.82,27.17,100.00,100.00,,107/05/16,2019-05-20
2417,圓剛,TW0002417003,"192,892,330","184,486,734","8,405,596",95.64,4.35,100.00,100.00,,107/06/01,2019-05-20
2357,華碩,TW0002357001,"742,760,280","259,061,088","483,699,192",34.87,65.12,100.00,100.00,,107/05/16,2019-05-21
