證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","275,191,314","467,568,966",37.04,62.95,100.00,100.00,,108/06/04,2020-03-02
2382,廣達,TW0002382009,"3,862,627,432","2,813,142,479","1,049,484,953",72.82,27.17,100.00,100.00,,108/05/24,2020-03-02
2417,圓剛,TW0002417003,"192,892,330","185,377,900","7,514,430",96.1,3.89,100.00,100.00,,108/06/04,2020-03-02
2357,華碩,TW0002357001,"742,760,280","275,935,230","466,825,050",37.14,62.85,100.00,100.00,,108/06/04,2020-03-03
2382,廣達,TW0002382009,"3,862,627,432","2,818,469,823","1,044,157,609",72.96,27.03,100.00,100.00,,108/05/24,2020-03-03
2417,圓剛,TW0002417003,"192,892,330","185,495,900","7,396,430",96.16,3.83,100.00,100.00,,108/06/04,2020-03-03
2357,華碩,TW0002357001,"742,760,280","276,729,769","466,030,511",37.25,62.74,100.00,100.00,,108/06/04,2020-03-04
2382,廣達,TW0002382009,"3,862,627,432","2,819,108,417","1,043,519,015",72.98,27.01,100.00,100.00,,108/05/24,2020-03-04
2417,圓剛,TW0002417003,"192,892,330","185,482,900","7,409,430",96.15,3.84,100.00,100.00,,108/06/04,2020-03-04
2357,華碩,TW0002357001,"742,760,280","277,457,805","465,302,475",37.35,62.64,100.00,100.00,,108/06/04,2020-03-05
2382,廣達,TW0002382009,"3,862,627,432","2,821,166,052","1,041,461,380",73.03,26.96,100.00,100.00,,108/05/24,2020-03-05
2417,圓剛,TW0002417003,"192,892,330","186,670,900","6,221,430",96.77,3.22,100.00,100.00,,108/06/04,2020-03-05
2357,華碩,TW0002357001,"742,760,280","278,520,805","464,239,475",37.49,62.5,100.00,100.00,,108/06/04,2020-03-06
2382,廣達,TW0002382009,"3,862,627,432","2,823,304,534","1,039,322,898",73.09,26.9,100.00,100.00,,108/05/24,2020-03-06
2417,圓剛,TW0002417003,"192,892,330","186,947,900","5,944,430",96.91,3.08,100.00,100.00,,108/06/04,2020-03-06
2357,華碩,TW0002357001,"742,760,280","279,687,088","463,073,192",37.65,62.34,100.00,100.00,,108/06/04,2020-03-09
2382,廣達,TW0002382009,"3,862,627,432","2,826,922,690","1,035,704,742",73.18,26.81,100.00,100.00,,108/05/24,2020-03-09
2417,圓剛,TW0002417003,"192,892,330","186,822,900","6,069,430",96.85,3.14,100.00,100.00,,108/06/04,2020-03-09
2357,華碩,TW0002357001,"742,760,280","281,100,748","461,659,532",37.84,62.15,100.00,100.00,,108/06/04,2020-03-10
2382,廣達,TW0002382009,"3,862,627,432","2,831,347,690","1,031,279,742",73.3,26.69,100.00,100.00,,108/05/24,2020-03-10
2417,圓剛,TW0002417003,"192,892,330","186,150,900","6,741,430",96.5,3.49,100.00,100.00,,108/06/04,2020-03-10
2357,華碩,TW0002357001,"742,760,280","283,208,445","459,551,835",38.12,61.87,100.00,100.00,,108/06/04,2020-03-11
2382,廣達,TW0002382009,"3,862,627,432","2,832,304,139","1,030,323,293",73.32,26.67,100.00,100.00,,108/05/24,2020-03-11
2417,圓剛,TW0002417003,"192,892,330","187,056,900","5,835,430",96.97,3.02,100.00,100.00,,108/06/04,2020-03-11
2357,華碩,TW0002357001,"742,760,280","285,220,179","457,540,101",38.4,61.59,100.00,100.00,,108/06/04,2020-03-12
