證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","395,231,162","347,529,118",53.21,46.78,100.00,100.00, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>,111/06/01,2022-06-01
2382,廣達,TW0002382009,"3,862,627,432","2,906,688,701","955,938,731",75.25,24.74,100.00,100.00,,111/05/24,2022-06-01
2417,圓剛,TW0002417003,"158,428,864","156,762,842","1,666,022",98.94,1.05,100.00,100.00,,111/05/31,2022-06-01
2357,華碩,TW0002357001,"742,760,280","395,434,422","347,325,858",53.23,46.76,100.00,100.00,,111/06/01,2022-06-02
2382,廣達,TW0002382009,"3,862,627,432","2,908,474,581","954,152,851",75.29,24.7,100.00,100.00,,111/05/24,2022-06-02
2417,圓剛,TW0002417003,"158,428,864","156,838,842","1,590,022",98.99,1.0,100.00,100.00,,111/05/31,2022-06-02
2357,華碩,TW0002357001,"742,760,280","395,738,039","347,022,241",53.27,46.72,100.00,100.00,,111/06/01,2022-06-06
2382,廣達,TW0002382009,"3,862,627,432","2,909,098,088","953,529,344",75.31,24.68,100.00,100.00,,111/05/24,2022-06-06
2417,圓剛,TW0002417003,"158,428,864","156,704,842","1,724,022",98.91,1.08,100.00,100.00,,111/05/31,2022-06-06
2357,華碩,TW0002357001,"742,760,280","396,341,945","346,418,335",53.36,46.63,100.00,100.00,,111/06/01,2022-06-07
2382,廣達,TW0002382009,"3,862,627,432","2,909,636,757","952,990,675",75.32,24.67,100.00,100.00,,111/05/24,2022-06-07
2417,圓剛,TW0002417003,"158,428,864","156,779,842","1,649,022",98.95,1.04,100.00,100.00,,111/05/31,2022-06-07
