證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","353,124,099","389,636,181",47.54,52.45,100.00,100.00,,110/05/24,2021-11-01
2382,廣達,TW0002382009,"3,862,627,432","2,829,887,484","1,032,739,948",73.26,26.73,100.00,100.00,,110/05/17,2021-11-01
2417,圓剛,TW0002417003,"154,313,864","149,321,588","4,992,276",96.76,3.23,100.00,100.00,,110/10/08,2021-11-01
2357,華碩,TW0002357001,"742,760,280","353,872,031","388,888,249",47.64,52.35,100.00,100.00,,110/05/24,2021-11-02
2382,廣達,TW0002382009,"3,862,627,432","2,828,224,884","1,034,402,548",73.22,26.77,100.00,100.00,,110/05/17,2021-11-02
2417,圓剛,TW0002417003,"154,313,864","149,320,188","4,993,676",96.76,3.23,100.00,100.00,,110/10/08,2021-11-02
2357,華碩,TW0002357001,"742,760,280","354,253,615","388,506,665",47.69,52.3,100.00,100.00,,110/05/24,2021-11-03
2382,廣達,TW0002382009,"3,862,627,432","2,829,608,298","1,033,019,134",73.25,26.74,100.00,100.00,,110/05/17,2021-11-03
2417,圓剛,TW0002417003,"154,313,864","149,397,188","4,916,676",96.81,3.18,100.00,100.00,,110/10/08,2021-11-03
2357,華碩,TW0002357001,"742,760,280","354,049,284","388,710,996",47.66,52.33,100.00,100.00,,110/05/24,2021-11-04
2382,廣達,TW0002382009,"3,862,627,432","2,827,895,152","1,034,732,280",73.21,26.78,100.00,100.00,,110/05/17,2021-11-04
2417,圓剛,TW0002417003,"154,313,864","148,964,988","5,348,876",96.53,3.46,100.00,100.00,,110/10/08,2021-11-04
2357,華碩,TW0002357001,"742,760,280","352,902,103","389,858,177",47.51,52.48,100.00,100.00,,110/05/24,2021-11-05
2382,廣達,TW0002382009,"3,862,627,432","2,828,880,266","1,033,747,166",73.23,26.76,100.00,100.00,,110/05/17,2021-11-05
2417,圓剛,TW0002417003,"154,313,864","149,328,788","4,985,076",96.76,3.23,100.00,100.00,,110/10/08,2021-11-05
2357,華碩,TW0002357001,"742,760,280","352,482,092","390,278,188",47.45,52.54,100.00,100.00,,110/05/24,2021-11-08
2382,廣達,TW0002382009,"3,862,627,432","2,828,088,394","1,034,539,038",73.21,26.78,100.00,100.00,,110/05/17,2021-11-08
2417,圓剛,TW0002417003,"154,313,864","149,320,788","4,993,076",96.76,3.23,100.00,100.00,,110/10/08,2021-11-08
2357,華碩,TW0002357001,"742,760,280","351,836,713","390,923,567",47.36,52.63,100.00,100.00,,110/05/24,2021-11-09
2382,廣達,TW0002382009,"3,862,627,432","2,828,352,283","1,034,275,149",73.22,26.77,100.00,100.00,,110/05/17,2021-11-09
2417,圓剛,TW0002417003,"154,313,864","149,278,788","5,035,076",96.73,3.26,100.00,100.00,,110/10/08,2021-11-09
2357,華碩,TW0002357001,"742,760,280","351,484,613","391,275,667",47.32,52.67,100.00,100.00,,110/05/24,2021-11-10
2382,廣達,TW0002382009,"3,862,627,432","2,825,447,332","1,037,180,100",73.14,26.85,100.00,100.00,,110/05/17,2021-11-10
2417,圓剛,TW0002417003,"154,313,864","149,147,788","5,166,076",96.65,3.34,100.00,100.00,,110/10/08,2021-11-10
2357,華碩,TW0002357001,"742,760,280","354,523,496","388,236,784",47.73,52.26,100.00,100.00,,110/05/24,2021-11-11
2382,廣達,TW0002382009,"3,862,627,432","2,825,820,928","1,036,806,504",73.15,26.84,100.00,100.00,,110/05/17,2021-11-11
2417,圓剛,TW0002417003,"154,313,864","149,009,788","5,304,076",96.56,3.43,100.00,100.00,,110/10/08,2021-11-11
2357,華碩,TW0002357001,"742,760,280","354,331,931","388,428,349",47.7,52.29,100.00,100.00,,110/05/24,2021-11-12
2382,廣達,TW0002382009,"3,862,627,432","2,825,303,908","1,037,323,524",73.14,26.85,100.00,100.00,,110/05/17,2021-11-12
2417,圓剛,TW0002417003,"154,313,864","149,161,588","5,152,276",96.66,3.33,100.00,100.00,,110/10/08,2021-11-12
