證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","267,606,213","475,154,067",36.02,63.97,100.00,100.00,,108/06/04,2020-02-03
2382,廣達,TW0002382009,"3,862,627,432","2,786,549,406","1,076,078,026",72.14,27.85,100.00,100.00,,108/05/24,2020-02-03
2417,圓剛,TW0002417003,"192,892,330","184,962,457","7,929,873",95.88,4.11,100.00,100.00,,108/06/04,2020-02-03
2357,華碩,TW0002357001,"742,760,280","267,891,493","474,868,787",36.06,63.93,100.00,100.00,,108/06/04,2020-02-04
2382,廣達,TW0002382009,"3,862,627,432","2,786,703,910","1,075,923,522",72.14,27.85,100.00,100.00,,108/05/24,2020-02-04
2417,圓剛,TW0002417003,"192,892,330","184,947,457","7,944,873",95.88,4.11,100.00,100.00,,108/06/04,2020-02-04
2357,華碩,TW0002357001,"742,760,280","267,774,993","474,985,287",36.05,63.94,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10902' target=_blank>4</a>,108/06/04,2020-02-05
2382,廣達,TW0002382009,"3,862,627,432","2,788,016,205","1,074,611,227",72.17,27.82,100.00,100.00,,108/05/24,2020-02-05
2417,圓剛,TW0002417003,"192,892,330","184,961,457","7,930,873",95.88,4.11,100.00,100.00,,108/06/04,2020-02-05
2357,華碩,TW0002357001,"742,760,280","266,934,757","475,825,523",35.93,64.06,100.00,100.00,,108/06/04,2020-02-06
2382,廣達,TW0002382009,"3,862,627,432","2,788,166,313","1,074,461,119",72.18,27.81,100.00,100.00,,108/05/24,2020-02-06
2417,圓剛,TW0002417003,"192,892,330","184,964,457","7,927,873",95.89,4.1,100.00,100.00,,108/06/04,2020-02-06
2357,華碩,TW0002357001,"742,760,280","266,878,489","475,881,791",35.93,64.06,100.00,100.00,,108/06/04,2020-02-07
2382,廣達,TW0002382009,"3,862,627,432","2,787,470,399","1,075,157,033",72.16,27.83,100.00,100.00,,108/05/24,2020-02-07
2417,圓剛,TW0002417003,"192,892,330","185,026,457","7,865,873",95.92,4.07,100.00,100.00,,108/06/04,2020-02-07
2357,華碩,TW0002357001,"742,760,280","267,189,149","475,571,131",35.97,64.02,100.00,100.00,,108/06/04,2020-02-10
2382,廣達,TW0002382009,"3,862,627,432","2,787,387,439","1,075,239,993",72.16,27.83,100.00,100.00,,108/05/24,2020-02-10
2417,圓剛,TW0002417003,"192,892,330","185,081,457","7,810,873",95.95,4.04,100.00,100.00,,108/06/04,2020-02-10
2357,華碩,TW0002357001,"742,760,280","267,569,149","475,191,131",36.02,63.97,100.00,100.00,,108/06/04,2020-02-11
2382,廣達,TW0002382009,"3,862,627,432","2,788,181,439","1,074,445,993",72.18,27.81,100.00,100.00,,108/05/24,2020-02-11
2417,圓剛,TW0002417003,"192,892,330","185,165,457","7,726,873",95.99,4.0,100.00,100.00,,108/06/04,2020-02-11
2357,華碩,TW0002357001,"742,760,280","267,772,121","474,988,159",36.05,63.94,100.00,100.00,,108/06/04,2020-02-12
2382,廣達,TW0002382009,"3,862,627,432","2,788,516,581","1,074,110,851",72.19,27.8,100.00,100.00,,108/05/24,2020-02-12
2417,圓剛,TW0002417003,"192,892,330","185,153,457","7,738,873",95.98,4.01,100.00,100.00,,108/06/04,2020-02-12
2357,華碩,TW0002357001,"742,760,280","268,205,143","474,555,137",36.1,63.89,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10902' target=_blank>4</a>,108/06/04,2020-02-13
2382,廣達,TW0002382009,"3,862,627,432","2,787,715,399","1,074,912,033",72.17,27.82,100.00,100.00,,108/05/24,2020-02-13
2417,圓剛,TW0002417003,"192,892,330","185,234,457","7,657,873",96.02,3.97,100.00,100.00,,108/06/04,2020-02-13
2357,華碩,TW0002357001,"742,760,280","268,367,220","474,393,060",36.13,63.86,100.00,100.00,,108/06/04,2020-02-14
2382,廣達,TW0002382009,"3,862,627,432","2,791,114,714","1,071,512,718",72.25,27.74,100.00,100.00,,108/05/24,2020-02-14
2417,圓剛,TW0002417003,"192,892,330","185,254,457","7,637,873",96.04,3.95,100.00,100.00,,108/06/04,2020-02-14
2357,華碩,TW0002357001,"742,760,280","268,671,845","474,088,435",36.17,63.82,100.00,100.00,,108/06/04,2020-02-17
2382,廣達,TW0002382009,"3,862,627,432","2,791,737,859","1,070,889,573",72.27,27.72,100.00,100.00,,108/05/24,2020-02-17
2417,圓剛,TW0002417003,"192,892,330","185,211,457","7,680,873",96.01,3.98,100.00,100.00,,108/06/04,2020-02-17
2357,華碩,TW0002357001,"742,760,280","269,182,564","473,577,716",36.24,63.75,100.00,100.00,,108/06/04,2020-02-18
2382,廣達,TW0002382009,"3,862,627,432","2,796,425,402","1,066,202,030",72.39,27.6,100.00,100.00,,108/05/24,2020-02-18
2417,圓剛,TW0002417003,"192,892,330","185,192,457","7,699,873",96.0,3.99,100.00,100.00,,108/06/04,2020-02-18
2357,華碩,TW0002357001,"742,760,280","269,313,215","473,447,065",36.25,63.74,100.00,100.00,,108/06/04,2020-02-19
2382,廣達,TW0002382009,"3,862,627,432","2,795,677,109","1,066,950,323",72.37,27.62,100.00,100.00,,108/05/24,2020-02-19
2417,圓剛,TW0002417003,"192,892,330","185,183,457","7,708,873",96.0,3.99,100.00,100.00,,108/06/04,2020-02-19
2357,華碩,TW0002357001,"742,760,280","269,573,124","473,187,156",36.29,63.7,100.00,100.00,,108/06/04,2020-02-20
2382,廣達,TW0002382009,"3,862,627,432","2,797,874,676","1,064,752,756",72.43,27.56,100.00,100.00,,108/05/24,2020-02-20
2417,圓剛,TW0002417003,"192,892,330","185,160,901","7,731,429",95.99,4.0,100.00,100.00,,108/06/04,2020-02-20
2357,華碩,TW0002357001,"742,760,280","270,170,705","472,589,575",36.37,63.62,100.00,100.00,,108/06/04,2020-02-21
2382,廣達,TW0002382009,"3,862,627,432","2,800,459,259","1,062,168,173",72.5,27.49,100.00,100.00,,108/05/24,2020-02-21
2417,圓剛,TW0002417003,"192,892,330","185,290,901","7,601,429",96.05,3.94,100.00,100.00,,108/06/04,2020-02-21
2357,華碩,TW0002357001,"742,760,280","271,008,863","471,751,417",36.48,63.51,100.00,100.00,,108/06/04,2020-02-24
2382,廣達,TW0002382009,"3,862,627,432","2,805,337,801","1,057,289,631",72.62,27.37,100.00,100.00,,108/05/24,2020-02-24
2417,圓剛,TW0002417003,"192,892,330","185,313,901","7,578,429",96.07,3.92,100.00,100.00,,108/06/04,2020-02-24
2357,華碩,TW0002357001,"742,760,280","271,240,357","471,519,923",36.51,63.48,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10902' target=_blank>4</a>,108/06/04,2020-02-25
2382,廣達,TW0002382009,"3,862,627,432","2,807,303,221","1,055,324,211",72.67,27.32,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=10902' target=_blank>4</a>,108/05/24,2020-02-25
2417,圓剛,TW0002417003,"192,892,330","185,297,901","7,594,429",96.06,3.93,100.00,100.00,,108/06/04,2020-02-25
2357,華碩,TW0002357001,"742,760,280","273,374,178","469,386,102",36.8,63.19,100.00,100.00,,108/06/04,2020-02-26
2382,廣達,TW0002382009,"3,862,627,432","2,809,798,104","1,052,829,328",72.74,27.25,100.00,100.00,,108/05/24,2020-02-26
2417,圓剛,TW0002417003,"192,892,330","185,174,901","7,717,429",95.99,4.0,100.00,100.00,,108/06/04,2020-02-26
2357,華碩,TW0002357001,"742,760,280","274,443,296","468,316,984",36.94,63.05,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10902' target=_blank>4</a>,108/06/04,2020-02-27
2382,廣達,TW0002382009,"3,862,627,432","2,812,212,301","1,050,415,131",72.8,27.19,100.00,100.00,,108/05/24,2020-02-27
2417,圓剛,TW0002417003,"192,892,330","185,498,901","7,393,429",96.16,3.83,100.00,100.00,,108/06/04,2020-02-27
