證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","422,820,013","319,940,267",56.92,43.07,100.00,100.00,,111/06/01,2022-11-01
2382,廣達,TW0002382009,"3,862,627,432","2,997,507,944","865,119,488",77.6,22.39,100.00,100.00,,111/05/24,2022-11-01
2417,圓剛,TW0002417003,"158,428,864","155,966,202","2,462,662",98.44,1.55,100.00,100.00,,111/05/31,2022-11-01
2357,華碩,TW0002357001,"742,760,280","422,350,680","320,409,600",56.86,43.13,100.00,100.00,,111/06/01,2022-11-02
2382,廣達,TW0002382009,"3,862,627,432","2,996,804,691","865,822,741",77.58,22.41,100.00,100.00,,111/05/24,2022-11-02
2417,圓剛,TW0002417003,"158,428,864","155,867,202","2,561,662",98.38,1.61,100.00,100.00,,111/05/31,2022-11-02
2357,華碩,TW0002357001,"742,760,280","422,296,279","320,464,001",56.85,43.14,100.00,100.00,,111/06/01,2022-11-03
2382,廣達,TW0002382009,"3,862,627,432","2,999,286,862","863,340,570",77.64,22.35,100.00,100.00,,111/05/24,2022-11-03
2417,圓剛,TW0002417003,"158,428,864","155,831,202","2,597,662",98.36,1.63,100.00,100.00,,111/05/31,2022-11-03
2357,華碩,TW0002357001,"742,760,280","423,102,615","319,657,665",56.96,43.03,100.00,100.00,,111/06/01,2022-11-04
2382,廣達,TW0002382009,"3,862,627,432","2,997,534,323","865,093,109",77.6,22.39,100.00,100.00,,111/05/24,2022-11-04
2417,圓剛,TW0002417003,"158,428,864","155,813,202","2,615,662",98.34,1.65,100.00,100.00,,111/05/31,2022-11-04
2357,華碩,TW0002357001,"742,760,280","422,451,007","320,309,273",56.87,43.12,100.00,100.00,,111/06/01,2022-11-07
2382,廣達,TW0002382009,"3,862,627,432","2,997,881,518","864,745,914",77.61,22.38,100.00,100.00,,111/05/24,2022-11-07
2417,圓剛,TW0002417003,"158,428,864","155,707,202","2,721,662",98.28,1.71,100.00,100.00,,111/05/31,2022-11-07
2357,華碩,TW0002357001,"742,760,280","421,105,141","321,655,139",56.69,43.3,100.00,100.00,,111/06/01,2022-11-08
2382,廣達,TW0002382009,"3,862,627,432","2,997,274,394","865,353,038",77.59,22.4,100.00,100.00,,111/05/24,2022-11-08
2417,圓剛,TW0002417003,"158,428,864","155,684,202","2,744,662",98.26,1.73,100.00,100.00,,111/05/31,2022-11-08
2357,華碩,TW0002357001,"742,760,280","420,185,908","322,574,372",56.57,43.42,100.00,100.00,,111/06/01,2022-11-09
2382,廣達,TW0002382009,"3,862,627,432","2,994,867,942","867,759,490",77.53,22.46,100.00,100.00,,111/05/24,2022-11-09
2417,圓剛,TW0002417003,"158,428,864","155,687,202","2,741,662",98.26,1.73,100.00,100.00,,111/05/31,2022-11-09
2357,華碩,TW0002357001,"742,760,280","420,436,498","322,323,782",56.6,43.39,100.00,100.00,,111/06/01,2022-11-10
2382,廣達,TW0002382009,"3,862,627,432","2,996,849,750","865,777,682",77.58,22.41,100.00,100.00,,111/05/24,2022-11-10
2417,圓剛,TW0002417003,"158,428,864","155,891,202","2,537,662",98.39,1.6,100.00,100.00,,111/05/31,2022-11-10
2357,華碩,TW0002357001,"742,760,280","419,363,635","323,396,645",56.46,43.53,100.00,100.00,,111/06/01,2022-11-11
2382,廣達,TW0002382009,"3,862,627,432","2,990,933,475","871,693,957",77.43,22.56,100.00,100.00,,111/05/24,2022-11-11
2417,圓剛,TW0002417003,"158,428,864","155,942,202","2,486,662",98.43,1.56,100.00,100.00,,111/05/31,2022-11-11
2357,華碩,TW0002357001,"742,760,280","419,034,175","323,726,105",56.41,43.58,100.00,100.00,,111/06/01,2022-11-14
2382,廣達,TW0002382009,"3,862,627,432","2,985,715,292","876,912,140",77.29,22.7,100.00,100.00,,111/05/24,2022-11-14
2417,圓剛,TW0002417003,"158,428,864","155,934,202","2,494,662",98.42,1.57,100.00,100.00,,111/05/31,2022-11-14
2357,華碩,TW0002357001,"742,760,280","424,751,187","318,009,093",57.18,42.81,100.00,100.00,,111/06/01,2022-11-15
2382,廣達,TW0002382009,"3,862,627,432","2,986,808,036","875,819,396",77.32,22.67,100.00,100.00,,111/05/24,2022-11-15
2417,圓剛,TW0002417003,"158,428,864","156,167,202","2,261,662",98.57,1.42,100.00,100.00,,111/05/31,2022-11-15
2357,華碩,TW0002357001,"742,760,280","424,515,465","318,244,815",57.15,42.84,100.00,100.00,,111/06/01,2022-11-16
2382,廣達,TW0002382009,"3,862,627,432","2,990,533,957","872,093,475",77.42,22.57,100.00,100.00,,111/05/24,2022-11-16
2417,圓剛,TW0002417003,"158,428,864","156,215,202","2,213,662",98.6,1.39,100.00,100.00,,111/05/31,2022-11-16
2357,華碩,TW0002357001,"742,760,280","424,744,687","318,015,593",57.18,42.81,100.00,100.00,,111/06/01,2022-11-17
2382,廣達,TW0002382009,"3,862,627,432","2,994,653,022","867,974,410",77.52,22.47,100.00,100.00,,111/05/24,2022-11-17
2417,圓剛,TW0002417003,"158,428,864","156,187,202","2,241,662",98.58,1.41,100.00,100.00,,111/05/31,2022-11-17
2357,華碩,TW0002357001,"742,760,280","424,543,675","318,216,605",57.15,42.84,100.00,100.00,,111/06/01,2022-11-18
2382,廣達,TW0002382009,"3,862,627,432","2,993,997,210","868,630,222",77.51,22.48,100.00,100.00,,111/05/24,2022-11-18
2417,圓剛,TW0002417003,"158,428,864","156,262,202","2,166,662",98.63,1.36,100.00,100.00,,111/05/31,2022-11-18
2357,華碩,TW0002357001,"742,760,280","423,904,106","318,856,174",57.07,42.92,100.00,100.00,,111/06/01,2022-11-21
2382,廣達,TW0002382009,"3,862,627,432","2,995,925,696","866,701,736",77.56,22.43,100.00,100.00,,111/05/24,2022-11-21
2417,圓剛,TW0002417003,"158,428,864","156,271,202","2,157,662",98.63,1.36,100.00,100.00,,111/05/31,2022-11-21
2357,華碩,TW0002357001,"742,760,280","424,393,089","318,367,191",57.13,42.86,100.00,100.00,,111/06/01,2022-11-22
2382,廣達,TW0002382009,"3,862,627,432","2,996,708,223","865,919,209",77.58,22.41,100.00,100.00,,111/05/24,2022-11-22
2417,圓剛,TW0002417003,"158,428,864","156,236,202","2,192,662",98.61,1.38,100.00,100.00,,111/05/31,2022-11-22
2357,華碩,TW0002357001,"742,760,280","425,000,811","317,759,469",57.21,42.78,100.00,100.00,,111/06/01,2022-11-23
2382,廣達,TW0002382009,"3,862,627,432","2,998,010,827","864,616,605",77.61,22.38,100.00,100.00,,111/05/24,2022-11-23
2417,圓剛,TW0002417003,"158,428,864","156,209,202","2,219,662",98.59,1.4,100.00,100.00,,111/05/31,2022-11-23
2357,華碩,TW0002357001,"742,760,280","424,508,042","318,252,238",57.15,42.84,100.00,100.00,,111/06/01,2022-11-24
2382,廣達,TW0002382009,"3,862,627,432","2,997,513,487","865,113,945",77.6,22.39,100.00,100.00,,111/05/24,2022-11-24
2417,圓剛,TW0002417003,"158,428,864","156,127,202","2,301,662",98.54,1.45,100.00,100.00,,111/05/31,2022-11-24
2357,華碩,TW0002357001,"742,760,280","425,318,982","317,441,298",57.26,42.73,100.00,100.00,,111/06/01,2022-11-25
2382,廣達,TW0002382009,"3,862,627,432","3,001,016,005","861,611,427",77.69,22.3,100.00,100.00,,111/05/24,2022-11-25
2417,圓剛,TW0002417003,"158,428,864","155,967,202","2,461,662",98.44,1.55,100.00,100.00,,111/05/31,2022-11-25
2357,華碩,TW0002357001,"742,760,280","425,324,969","317,435,311",57.26,42.73,100.00,100.00,,111/06/01,2022-11-28
2382,廣達,TW0002382009,"3,862,627,432","3,000,894,086","861,733,346",77.69,22.3,100.00,100.00,,111/05/24,2022-11-28
2417,圓剛,TW0002417003,"158,428,864","156,601,202","1,827,662",98.84,1.15,100.00,100.00,,111/05/31,2022-11-28
2357,華碩,TW0002357001,"742,760,280","425,193,517","317,566,763",57.24,42.75,100.00,100.00,,111/06/01,2022-11-29
2382,廣達,TW0002382009,"3,862,627,432","3,000,702,748","861,924,684",77.68,22.31,100.00,100.00,,111/05/24,2022-11-29
2417,圓剛,TW0002417003,"158,428,864","156,636,202","1,792,662",98.86,1.13,100.00,100.00,,111/05/31,2022-11-29
2357,華碩,TW0002357001,"742,760,280","426,698,907","316,061,373",57.44,42.55,100.00,100.00,,111/06/01,2022-11-30
2382,廣達,TW0002382009,"3,862,627,432","3,000,632,052","861,995,380",77.68,22.31,100.00,100.00,,111/05/24,2022-11-30
2417,圓剛,TW0002417003,"158,428,864","156,557,202","1,871,662",98.81,1.18,100.00,100.00,,111/05/31,2022-11-30
