證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","272,710,364","470,049,916",36.71,63.28,100.00,100.00,,108/06/04,2019-11-01
2382,廣達,TW0002382009,"3,862,627,432","2,814,089,411","1,048,538,021",72.85,27.14,100.00,100.00,,108/05/24,2019-11-01
2417,圓剛,TW0002417003,"192,892,330","184,708,457","8,183,873",95.75,4.24,100.00,100.00,,108/06/04,2019-11-01
2357,華碩,TW0002357001,"742,760,280","272,367,596","470,392,684",36.66,63.33,100.00,100.00,,108/06/04,2019-11-04
2382,廣達,TW0002382009,"3,862,627,432","2,803,576,621","1,059,050,811",72.58,27.41,100.00,100.00,,108/05/24,2019-11-04
2417,圓剛,TW0002417003,"192,892,330","184,708,457","8,183,873",95.75,4.24,100.00,100.00,,108/06/04,2019-11-04
2357,華碩,TW0002357001,"742,760,280","272,303,610","470,456,670",36.66,63.33,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10811' target=_blank>4</a>,108/06/04,2019-11-05
2382,廣達,TW0002382009,"3,862,627,432","2,802,515,899","1,060,111,533",72.55,27.44,100.00,100.00,,108/05/24,2019-11-05
2417,圓剛,TW0002417003,"192,892,330","184,709,457","8,182,873",95.75,4.24,100.00,100.00,,108/06/04,2019-11-05
2357,華碩,TW0002357001,"742,760,280","272,335,610","470,424,670",36.66,63.33,100.00,100.00,,108/06/04,2019-11-06
2382,廣達,TW0002382009,"3,862,627,432","2,800,090,899","1,062,536,533",72.49,27.5,100.00,100.00,,108/05/24,2019-11-06
2417,圓剛,TW0002417003,"192,892,330","184,710,457","8,181,873",95.75,4.24,100.00,100.00,,108/06/04,2019-11-06
2357,華碩,TW0002357001,"742,760,280","271,925,993","470,834,287",36.61,63.38,100.00,100.00,,108/06/04,2019-11-07
2382,廣達,TW0002382009,"3,862,627,432","2,799,116,759","1,063,510,673",72.46,27.53,100.00,100.00,,108/05/24,2019-11-07
2417,圓剛,TW0002417003,"192,892,330","184,712,457","8,179,873",95.75,4.24,100.00,100.00,,108/06/04,2019-11-07
2357,華碩,TW0002357001,"742,760,280","271,857,321","470,902,959",36.6,63.39,100.00,100.00,,108/06/04,2019-11-08
2382,廣達,TW0002382009,"3,862,627,432","2,798,385,415","1,064,242,017",72.44,27.55,100.00,100.00,,108/05/24,2019-11-08
2417,圓剛,TW0002417003,"192,892,330","184,714,457","8,177,873",95.76,4.23,100.00,100.00,,108/06/04,2019-11-08
2357,華碩,TW0002357001,"742,760,280","272,294,624","470,465,656",36.65,63.34,100.00,100.00,,108/06/04,2019-11-11
2382,廣達,TW0002382009,"3,862,627,432","2,798,393,435","1,064,233,997",72.44,27.55,100.00,100.00,,108/05/24,2019-11-11
2417,圓剛,TW0002417003,"192,892,330","184,725,457","8,166,873",95.76,4.23,100.00,100.00,,108/06/04,2019-11-11
2357,華碩,TW0002357001,"742,760,280","272,473,629","470,286,651",36.68,63.31,100.00,100.00,,108/06/04,2019-11-12
2382,廣達,TW0002382009,"3,862,627,432","2,800,259,906","1,062,367,526",72.49,27.5,100.00,100.00,,108/05/24,2019-11-12
2417,圓剛,TW0002417003,"192,892,330","184,725,457","8,166,873",95.76,4.23,100.00,100.00,,108/06/04,2019-11-12
2357,華碩,TW0002357001,"742,760,280","272,557,830","470,202,450",36.69,63.3,100.00,100.00,,108/06/04,2019-11-13
2382,廣達,TW0002382009,"3,862,627,432","2,800,851,509","1,061,775,923",72.51,27.48,100.00,100.00,,108/05/24,2019-11-13
2417,圓剛,TW0002417003,"192,892,330","184,732,457","8,159,873",95.76,4.23,100.00,100.00,,108/06/04,2019-11-13
2357,華碩,TW0002357001,"742,760,280","270,802,110","471,958,170",36.45,63.54,100.00,100.00,,108/06/04,2019-11-14
2382,廣達,TW0002382009,"3,862,627,432","2,791,051,845","1,071,575,587",72.25,27.74,100.00,100.00,,108/05/24,2019-11-14
2417,圓剛,TW0002417003,"192,892,330","184,734,457","8,157,873",95.77,4.22,100.00,100.00,,108/06/04,2019-11-14
2357,華碩,TW0002357001,"742,760,280","270,285,710","472,474,570",36.38,63.61,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10811' target=_blank>4</a>,108/06/04,2019-11-15
2382,廣達,TW0002382009,"3,862,627,432","2,787,364,845","1,075,262,587",72.16,27.83,100.00,100.00,,108/05/24,2019-11-15
2417,圓剛,TW0002417003,"192,892,330","184,730,457","8,161,873",95.76,4.23,100.00,100.00,,108/06/04,2019-11-15
2357,華碩,TW0002357001,"742,760,280","269,392,518","473,367,762",36.26,63.73,100.00,100.00,,108/06/04,2019-11-18
2382,廣達,TW0002382009,"3,862,627,432","2,784,524,493","1,078,102,939",72.08,27.91,100.00,100.00,,108/05/24,2019-11-18
2417,圓剛,TW0002417003,"192,892,330","184,804,457","8,087,873",95.8,4.19,100.00,100.00,,108/06/04,2019-11-18
2357,華碩,TW0002357001,"742,760,280","268,387,328","474,372,952",36.13,63.86,100.00,100.00,,108/06/04,2019-11-19
2382,廣達,TW0002382009,"3,862,627,432","2,780,794,494","1,081,832,938",71.99,28.0,100.00,100.00,,108/05/24,2019-11-19
2417,圓剛,TW0002417003,"192,892,330","184,808,457","8,083,873",95.8,4.19,100.00,100.00,,108/06/04,2019-11-19
2357,華碩,TW0002357001,"742,760,280","267,348,928","475,411,352",35.99,64.0,100.00,100.00,,108/06/04,2019-11-20
2382,廣達,TW0002382009,"3,862,627,432","2,776,068,495","1,086,558,937",71.86,28.13,100.00,100.00,,108/05/24,2019-11-20
2417,圓剛,TW0002417003,"192,892,330","184,797,457","8,094,873",95.8,4.19,100.00,100.00,,108/06/04,2019-11-20
2357,華碩,TW0002357001,"742,760,280","266,855,762","475,904,518",35.92,64.07,100.00,100.00,,108/06/04,2019-11-21
2382,廣達,TW0002382009,"3,862,627,432","2,776,995,611","1,085,631,821",71.89,28.1,100.00,100.00,,108/05/24,2019-11-21
2417,圓剛,TW0002417003,"192,892,330","184,813,457","8,078,873",95.81,4.18,100.00,100.00,,108/06/04,2019-11-21
2357,華碩,TW0002357001,"742,760,280","266,518,750","476,241,530",35.88,64.11,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10811' target=_blank>4</a>,108/06/04,2019-11-22
2382,廣達,TW0002382009,"3,862,627,432","2,771,061,255","1,091,566,177",71.74,28.25,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=10811' target=_blank>4</a>,108/05/24,2019-11-22
2417,圓剛,TW0002417003,"192,892,330","184,831,457","8,060,873",95.82,4.17,100.00,100.00,,108/06/04,2019-11-22
2357,華碩,TW0002357001,"742,760,280","266,647,053","476,113,227",35.89,64.1,100.00,100.00,,108/06/04,2019-11-25
2382,廣達,TW0002382009,"3,862,627,432","2,770,464,040","1,092,163,392",71.72,28.27,100.00,100.00,,108/05/24,2019-11-25
2417,圓剛,TW0002417003,"192,892,330","184,825,457","8,066,873",95.81,4.18,100.00,100.00,,108/06/04,2019-11-25
2357,華碩,TW0002357001,"742,760,280","266,780,847","475,979,433",35.91,64.08,100.00,100.00,,108/06/04,2019-11-26
2382,廣達,TW0002382009,"3,862,627,432","2,772,602,056","1,090,025,376",71.78,28.21,100.00,100.00,,108/05/24,2019-11-26
2417,圓剛,TW0002417003,"192,892,330","184,861,457","8,030,873",95.83,4.16,100.00,100.00,,108/06/04,2019-11-26
2357,華碩,TW0002357001,"742,760,280","266,715,243","476,045,037",35.9,64.09,100.00,100.00,,108/06/04,2019-11-27
2382,廣達,TW0002382009,"3,862,627,432","2,773,315,715","1,089,311,717",71.79,28.2,100.00,100.00,,108/05/24,2019-11-27
2417,圓剛,TW0002417003,"192,892,330","184,861,457","8,030,873",95.83,4.16,100.00,100.00,,108/06/04,2019-11-27
2357,華碩,TW0002357001,"742,760,280","266,802,451","475,957,829",35.92,64.07,100.00,100.00,,108/06/04,2019-11-28
2382,廣達,TW0002382009,"3,862,627,432","2,774,015,362","1,088,612,070",71.81,28.18,100.00,100.00,,108/05/24,2019-11-28
2417,圓剛,TW0002417003,"192,892,330","184,862,457","8,029,873",95.83,4.16,100.00,100.00,,108/06/04,2019-11-28
2357,華碩,TW0002357001,"742,760,280","267,084,775","475,675,505",35.95,64.04,100.00,100.00,,108/06/04,2019-11-29
2382,廣達,TW0002382009,"3,862,627,432","2,777,133,494","1,085,493,938",71.89,28.1,100.00,100.00,,108/05/24,2019-11-29
2417,圓剛,TW0002417003,"192,892,330","184,895,457","7,996,873",95.85,4.14,100.00,100.00,,108/06/04,2019-11-29
