證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","365,249,958","377,510,322",49.17,50.82,100.00,100.00,,110/05/24,2022-02-07
2382,廣達,TW0002382009,"3,862,627,432","2,780,490,865","1,082,136,567",71.98,28.01,100.00,100.00,,110/05/17,2022-02-07
2417,圓剛,TW0002417003,"154,313,864","152,020,988","2,292,876",98.51,1.48,100.00,100.00,,110/10/08,2022-02-07
2357,華碩,TW0002357001,"742,760,280","365,842,108","376,918,172",49.25,50.74,100.00,100.00,,110/05/24,2022-02-08
2382,廣達,TW0002382009,"3,862,627,432","2,779,118,916","1,083,508,516",71.94,28.05,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=11102' target=_blank>4</a>,110/05/17,2022-02-08
2417,圓剛,TW0002417003,"154,313,864","151,908,188","2,405,676",98.44,1.55,100.00,100.00,,110/10/08,2022-02-08
2357,華碩,TW0002357001,"742,760,280","366,635,432","376,124,848",49.36,50.63,100.00,100.00,,110/05/24,2022-02-09
2382,廣達,TW0002382009,"3,862,627,432","2,778,314,269","1,084,313,163",71.92,28.07,100.00,100.00,,110/05/17,2022-02-09
2417,圓剛,TW0002417003,"154,313,864","151,868,188","2,445,676",98.41,1.58,100.00,100.00,,110/10/08,2022-02-09
2357,華碩,TW0002357001,"742,760,280","366,518,794","376,241,486",49.34,50.65,100.00,100.00,,110/05/24,2022-02-10
2382,廣達,TW0002382009,"3,862,627,432","2,779,598,523","1,083,028,909",71.96,28.03,100.00,100.00,,110/05/17,2022-02-10
2417,圓剛,TW0002417003,"154,313,864","152,159,188","2,154,676",98.6,1.39,100.00,100.00,,110/10/08,2022-02-10
2357,華碩,TW0002357001,"742,760,280","366,881,633","375,878,647",49.39,50.6,100.00,100.00,,110/05/24,2022-02-11
2382,廣達,TW0002382009,"3,862,627,432","2,780,465,723","1,082,161,709",71.98,28.01,100.00,100.00,,110/05/17,2022-02-11
2417,圓剛,TW0002417003,"154,313,864","152,035,188","2,278,676",98.52,1.47,100.00,100.00,,110/10/08,2022-02-11
2357,華碩,TW0002357001,"742,760,280","367,428,239","375,332,041",49.46,50.53,100.00,100.00,,110/05/24,2022-02-14
2382,廣達,TW0002382009,"3,862,627,432","2,781,114,547","1,081,512,885",72.0,27.99,100.00,100.00,,110/05/17,2022-02-14
2417,圓剛,TW0002417003,"154,313,864","151,972,188","2,341,676",98.48,1.51,100.00,100.00,,110/10/08,2022-02-14
2357,華碩,TW0002357001,"742,760,280","367,992,015","374,768,265",49.54,50.45,100.00,100.00,,110/05/24,2022-02-15
2382,廣達,TW0002382009,"3,862,627,432","2,781,581,627","1,081,045,805",72.01,27.98,100.00,100.00,,110/05/17,2022-02-15
2417,圓剛,TW0002417003,"154,313,864","152,065,187","2,248,677",98.54,1.45,100.00,100.00,,110/10/08,2022-02-15
2357,華碩,TW0002357001,"742,760,280","367,718,246","375,042,034",49.5,50.49,100.00,100.00,,110/05/24,2022-02-16
2382,廣達,TW0002382009,"3,862,627,432","2,780,429,327","1,082,198,105",71.98,28.01,100.00,100.00,,110/05/17,2022-02-16
2417,圓剛,TW0002417003,"154,313,864","152,138,187","2,175,677",98.59,1.4,100.00,100.00,,110/10/08,2022-02-16
2357,華碩,TW0002357001,"742,760,280","367,603,441","375,156,839",49.49,50.5,100.00,100.00,,110/05/24,2022-02-17
2382,廣達,TW0002382009,"3,862,627,432","2,780,810,127","1,081,817,305",71.99,28.0,100.00,100.00,,110/05/17,2022-02-17
2417,圓剛,TW0002417003,"154,313,864","152,208,187","2,105,677",98.63,1.36,100.00,100.00,,110/10/08,2022-02-17
2357,華碩,TW0002357001,"742,760,280","367,454,645","375,305,635",49.47,50.52,100.00,100.00,,110/05/24,2022-02-18
2382,廣達,TW0002382009,"3,862,627,432","2,778,766,602","1,083,860,830",71.93,28.06,100.00,100.00,,110/05/17,2022-02-18
2417,圓剛,TW0002417003,"154,313,864","152,114,187","2,199,677",98.57,1.42,100.00,100.00,,110/10/08,2022-02-18
2357,華碩,TW0002357001,"742,760,280","367,288,205","375,472,075",49.44,50.55,100.00,100.00,,110/05/24,2022-02-21
2382,廣達,TW0002382009,"3,862,627,432","2,778,521,742","1,084,105,690",71.93,28.06,100.00,100.00,,110/05/17,2022-02-21
2417,圓剛,TW0002417003,"154,313,864","151,993,187","2,320,677",98.49,1.5,100.00,100.00,,110/10/08,2022-02-21
2357,華碩,TW0002357001,"742,760,280","367,480,656","375,279,624",49.47,50.52,100.00,100.00,,110/05/24,2022-02-22
2382,廣達,TW0002382009,"3,862,627,432","2,778,724,741","1,083,902,691",71.93,28.06,100.00,100.00,,110/05/17,2022-02-22
2417,圓剛,TW0002417003,"154,313,864","152,293,187","2,020,677",98.69,1.3,100.00,100.00,,110/10/08,2022-02-22
2357,華碩,TW0002357001,"742,760,280","367,835,828","374,924,452",49.52,50.47,100.00,100.00,,110/05/24,2022-02-23
2382,廣達,TW0002382009,"3,862,627,432","2,779,034,021","1,083,593,411",71.94,28.05,100.00,100.00,,110/05/17,2022-02-23
2417,圓剛,TW0002417003,"154,313,864","152,166,187","2,147,677",98.6,1.39,100.00,100.00,,110/10/08,2022-02-23
2357,華碩,TW0002357001,"742,760,280","368,471,639","374,288,641",49.6,50.39,100.00,100.00,,110/05/24,2022-02-24
2382,廣達,TW0002382009,"3,862,627,432","2,780,437,770","1,082,189,662",71.98,28.01,100.00,100.00,,110/05/17,2022-02-24
2417,圓剛,TW0002417003,"154,313,864","152,409,187","1,904,677",98.76,1.23,100.00,100.00,,110/10/08,2022-02-24
2357,華碩,TW0002357001,"742,760,280","368,747,016","374,013,264",49.64,50.35,100.00,100.00,,110/05/24,2022-02-25
2382,廣達,TW0002382009,"3,862,627,432","2,782,122,614","1,080,504,818",72.02,27.97,100.00,100.00,,110/05/17,2022-02-25
2417,圓剛,TW0002417003,"154,313,864","152,072,505","2,241,359",98.54,1.45,100.00,100.00,,110/10/08,2022-02-25
