證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","417,515,687","325,244,593",56.21,43.78,100.00,100.00,,111/06/01,2023-02-01
2382,廣達,TW0002382009,"3,862,627,432","2,966,782,672","895,844,760",76.8,23.19,100.00,100.00,,111/05/24,2023-02-01
2417,圓剛,TW0002417003,"158,238,864","155,463,402","2,775,462",98.24,1.75,100.00,100.00,,111/12/09,2023-02-01
2357,華碩,TW0002357001,"742,760,280","417,610,497","325,149,783",56.22,43.77,100.00,100.00,,111/06/01,2023-02-02
2382,廣達,TW0002382009,"3,862,627,432","2,967,085,522","895,541,910",76.81,23.18,100.00,100.00,,111/05/24,2023-02-02
2417,圓剛,TW0002417003,"158,238,864","155,369,402","2,869,462",98.18,1.81,100.00,100.00,,111/12/09,2023-02-02
2357,華碩,TW0002357001,"742,760,280","417,859,894","324,900,386",56.25,43.74,100.00,100.00,,111/06/01,2023-02-03
2382,廣達,TW0002382009,"3,862,627,432","2,967,585,745","895,041,687",76.82,23.17,100.00,100.00,,111/05/24,2023-02-03
2417,圓剛,TW0002417003,"158,238,864","155,265,402","2,973,462",98.12,1.87,100.00,100.00,,111/12/09,2023-02-03
2357,華碩,TW0002357001,"742,760,280","418,242,764","324,517,516",56.3,43.69,100.00,100.00,,111/06/01,2023-02-06
2382,廣達,TW0002382009,"3,862,627,432","2,967,439,663","895,187,769",76.82,23.17,100.00,100.00,,111/05/24,2023-02-06
2417,圓剛,TW0002417003,"158,238,864","155,221,402","3,017,462",98.09,1.9,100.00,100.00,,111/12/09,2023-02-06
2357,華碩,TW0002357001,"742,760,280","418,842,005","323,918,275",56.38,43.61,100.00,100.00,,111/06/01,2023-02-07
2382,廣達,TW0002382009,"3,862,627,432","2,967,808,985","894,818,447",76.83,23.16,100.00,100.00,,111/05/24,2023-02-07
2417,圓剛,TW0002417003,"158,238,864","155,206,402","3,032,462",98.08,1.91,100.00,100.00,,111/12/09,2023-02-07
2357,華碩,TW0002357001,"742,760,280","419,481,626","323,278,654",56.47,43.52,100.00,100.00,,111/06/01,2023-02-08
2382,廣達,TW0002382009,"3,862,627,432","2,970,932,985","891,694,447",76.91,23.08,100.00,100.00,,111/05/24,2023-02-08
2417,圓剛,TW0002417003,"158,238,864","155,132,402","3,106,462",98.03,1.96,100.00,100.00,,111/12/09,2023-02-08
2357,華碩,TW0002357001,"742,760,280","419,762,626","322,997,654",56.51,43.48,100.00,100.00,,111/06/01,2023-02-09
2382,廣達,TW0002382009,"3,862,627,432","2,969,561,985","893,065,447",76.87,23.12,100.00,100.00,,111/05/24,2023-02-09
2417,圓剛,TW0002417003,"158,238,864","155,102,402","3,136,462",98.01,1.98,100.00,100.00,,111/12/09,2023-02-09
2357,華碩,TW0002357001,"742,760,280","420,766,335","321,993,945",56.64,43.35,100.00,100.00,,111/06/01,2023-02-10
