證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","356,462,266","386,298,014",47.99,52.0,100.00,100.00,,110/05/24,2021-10-01
2382,廣達,TW0002382009,"3,862,627,432","2,836,772,910","1,025,854,522",73.44,26.55,100.00,100.00,,110/05/17,2021-10-01
2417,圓剛,TW0002417003,"192,892,330",0,"2,855,656",0.0,1.48,100.00,100.00,,110/06/02,2021-10-01
2357,華碩,TW0002357001,"742,760,280","356,273,134","386,487,146",47.96,52.03,100.00,100.00,,110/05/24,2021-10-04
2382,廣達,TW0002382009,"3,862,627,432","2,836,739,054","1,025,888,378",73.44,26.55,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=11010' target=_blank>4</a>,110/05/17,2021-10-04
2417,圓剛,TW0002417003,"192,892,330",0,"2,855,656",0.0,1.48,100.00,100.00,,110/06/02,2021-10-04
2357,華碩,TW0002357001,"742,760,280","356,534,525","386,225,755",48.0,51.99,100.00,100.00,,110/05/24,2021-10-05
2382,廣達,TW0002382009,"3,862,627,432","2,837,451,658","1,025,175,774",73.45,26.54,100.00,100.00,,110/05/17,2021-10-05
2417,圓剛,TW0002417003,"192,892,330",0,"2,855,656",0.0,1.48,100.00,100.00,,110/06/02,2021-10-05
2357,華碩,TW0002357001,"742,760,280","356,864,764","385,895,516",48.04,51.95,100.00,100.00,,110/05/24,2021-10-06
2382,廣達,TW0002382009,"3,862,627,432","2,838,367,818","1,024,259,614",73.48,26.51,100.00,100.00,,110/05/17,2021-10-06
2417,圓剛,TW0002417003,"192,892,330",0,"2,855,656",0.0,1.48,100.00,100.00,,110/06/02,2021-10-06
2357,華碩,TW0002357001,"742,760,280","355,535,949","387,224,331",47.86,52.13,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=11010' target=_blank>4</a>,110/05/24,2021-10-07
2382,廣達,TW0002382009,"3,862,627,432","2,836,502,330","1,026,125,102",73.43,26.56,100.00,100.00,,110/05/17,2021-10-07
2417,圓剛,TW0002417003,"192,892,330",0,"2,855,656",0.0,1.48,100.00,100.00,,110/06/02,2021-10-07
2357,華碩,TW0002357001,"742,760,280","355,382,541","387,377,739",47.84,52.15,100.00,100.00,,110/05/24,2021-10-08
2382,廣達,TW0002382009,"3,862,627,432","2,834,738,080","1,027,889,352",73.38,26.61,100.00,100.00,,110/05/17,2021-10-08
2417,圓剛,TW0002417003,"154,313,864","152,000,588","2,313,276",98.5,1.49,100.00,100.00, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>,110/10/08,2021-10-08
2357,華碩,TW0002357001,"742,760,280","355,932,930","386,827,350",47.92,52.07,100.00,100.00,,110/05/24,2021-10-12
2382,廣達,TW0002382009,"3,862,627,432","2,834,948,099","1,027,679,333",73.39,26.6,100.00,100.00,,110/05/17,2021-10-12
2417,圓剛,TW0002417003,"154,313,864","151,992,788","2,321,076",98.49,1.5,100.00,100.00,,110/10/08,2021-10-12
2357,華碩,TW0002357001,"742,760,280","355,104,187","387,656,093",47.8,52.19,100.00,100.00,,110/05/24,2021-10-13
2382,廣達,TW0002382009,"3,862,627,432","2,833,807,470","1,028,819,962",73.36,26.63,100.00,100.00,,110/05/17,2021-10-13
2417,圓剛,TW0002417003,"154,313,864","152,192,788","2,121,076",98.62,1.37,100.00,100.00,,110/10/08,2021-10-13
2357,華碩,TW0002357001,"742,760,280","356,670,947","386,089,333",48.01,51.98,100.00,100.00,,110/05/24,2021-10-14
2382,廣達,TW0002382009,"3,862,627,432","2,831,089,570","1,031,537,862",73.29,26.7,100.00,100.00,,110/05/17,2021-10-14
2417,圓剛,TW0002417003,"154,313,864","151,917,788","2,396,076",98.44,1.55,100.00,100.00,,110/10/08,2021-10-14
2357,華碩,TW0002357001,"742,760,280","357,123,482","385,636,798",48.08,51.91,100.00,100.00,,110/05/24,2021-10-15
2382,廣達,TW0002382009,"3,862,627,432","2,830,681,450","1,031,945,982",73.28,26.71,100.00,100.00,,110/05/17,2021-10-15
2417,圓剛,TW0002417003,"154,313,864","151,145,588","3,168,276",97.94,2.05,100.00,100.00,,110/10/08,2021-10-15
2357,華碩,TW0002357001,"742,760,280","356,856,882","385,903,398",48.04,51.95,100.00,100.00,,110/05/24,2021-10-18
