證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","427,399,958","315,360,322",57.54,42.45,100.00,100.00,,111/06/01,2022-12-01
2382,廣達,TW0002382009,"3,862,627,432","3,000,491,064","862,136,368",77.68,22.31,100.00,100.00,,111/05/24,2022-12-01
2417,圓剛,TW0002417003,"158,428,864","156,703,202","1,725,662",98.91,1.08,100.00,100.00,,111/05/31,2022-12-01
2357,華碩,TW0002357001,"742,760,280","428,077,382","314,682,898",57.63,42.36,100.00,100.00,,111/06/01,2022-12-02
2382,廣達,TW0002382009,"3,862,627,432","3,002,438,187","860,189,245",77.73,22.26,100.00,100.00,,111/05/24,2022-12-02
2417,圓剛,TW0002417003,"158,428,864","156,667,202","1,761,662",98.88,1.11,100.00,100.00,,111/05/31,2022-12-02
2357,華碩,TW0002357001,"742,760,280","428,077,475","314,682,805",57.63,42.36,100.00,100.00,,111/06/01,2022-12-05
2382,廣達,TW0002382009,"3,862,627,432","3,000,604,378","862,023,054",77.68,22.31,100.00,100.00,,111/05/24,2022-12-05
2417,圓剛,TW0002417003,"158,428,864","156,472,202","1,956,662",98.76,1.23,100.00,100.00,,111/05/31,2022-12-05
2357,華碩,TW0002357001,"742,760,280","428,374,827","314,385,453",57.67,42.32,100.00,100.00,,111/06/01,2022-12-06
2382,廣達,TW0002382009,"3,862,627,432","3,003,409,218","859,218,214",77.75,22.24,100.00,100.00,,111/05/24,2022-12-06
2417,圓剛,TW0002417003,"158,428,864","156,486,202","1,942,662",98.77,1.22,100.00,100.00,,111/05/31,2022-12-06
2357,華碩,TW0002357001,"742,760,280","428,935,668","313,824,612",57.74,42.25,100.00,100.00,,111/06/01,2022-12-07
2382,廣達,TW0002382009,"3,862,627,432","3,003,806,037","858,821,395",77.76,22.23,100.00,100.00,,111/05/24,2022-12-07
2417,圓剛,TW0002417003,"158,428,864","156,467,202","1,961,662",98.76,1.23,100.00,100.00,,111/05/31,2022-12-07
2357,華碩,TW0002357001,"742,760,280","429,604,560","313,155,720",57.83,42.16,100.00,100.00,,111/06/01,2022-12-08
2382,廣達,TW0002382009,"3,862,627,432","3,006,096,477","856,530,955",77.82,22.17,100.00,100.00,,111/05/24,2022-12-08
2417,圓剛,TW0002417003,"158,428,864","156,419,202","2,009,662",98.73,1.26,100.00,100.00,,111/05/31,2022-12-08
2357,華碩,TW0002357001,"742,760,280","430,151,610","312,608,670",57.91,42.08,100.00,100.00,,111/06/01,2022-12-09
2382,廣達,TW0002382009,"3,862,627,432","3,005,757,957","856,869,475",77.81,22.18,100.00,100.00,,111/05/24,2022-12-09
