證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","279,327,500","463,432,780",37.6,62.39,100.00,100.00,,109/05/29,2020-06-01
2382,廣達,TW0002382009,"3,862,627,432","2,799,589,461","1,063,037,971",72.47,27.52,100.00,100.00,,109/05/22,2020-06-01
2417,圓剛,TW0002417003,"192,892,330","185,897,900","6,994,430",96.37,3.62,100.00,100.00,,108/06/04,2020-06-01
2357,華碩,TW0002357001,"742,760,280","278,555,450","464,204,830",37.5,62.49,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10906' target=_blank>4</a>,109/05/29,2020-06-02
2382,廣達,TW0002382009,"3,862,627,432","2,797,751,717","1,064,875,715",72.43,27.56,100.00,100.00,,109/05/22,2020-06-02
2417,圓剛,TW0002417003,"192,892,330","185,956,900","6,935,430",96.4,3.59,100.00,100.00,,108/06/04,2020-06-02
2357,華碩,TW0002357001,"742,760,280","278,002,947","464,757,333",37.42,62.57,100.00,100.00,,109/05/29,2020-06-03
2382,廣達,TW0002382009,"3,862,627,432","2,793,680,636","1,068,946,796",72.32,27.67,100.00,100.00,,109/05/22,2020-06-03
2417,圓剛,TW0002417003,"192,892,330","185,905,900","6,986,430",96.37,3.62,100.00,100.00,,108/06/04,2020-06-03
2357,華碩,TW0002357001,"742,760,280","277,771,865","464,988,415",37.39,62.6,100.00,100.00,,109/05/29,2020-06-04
2382,廣達,TW0002382009,"3,862,627,432","2,787,778,321","1,074,849,111",72.17,27.82,100.00,100.00,,109/05/22,2020-06-04
2417,圓剛,TW0002417003,"192,892,330","183,884,900","9,007,430",95.33,4.66,100.00,100.00,,108/06/04,2020-06-04
2357,華碩,TW0002357001,"742,760,280","276,734,037","466,026,243",37.25,62.74,100.00,100.00,,109/05/29,2020-06-05
2382,廣達,TW0002382009,"3,862,627,432","2,786,798,269","1,075,829,163",72.14,27.85,100.00,100.00,,109/05/22,2020-06-05
2417,圓剛,TW0002417003,"192,892,330","184,232,900","8,659,430",95.51,4.48,100.00,100.00, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>,109/06/05,2020-06-05
2357,華碩,TW0002357001,"742,760,280","276,855,011","465,905,269",37.27,62.72,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10906' target=_blank>4</a>,109/05/29,2020-06-08
