證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","422,086,557","320,673,723",56.82,43.17,100.00,100.00,,111/06/01,2023-03-01
2382,廣達,TW0002382009,"3,862,627,432","2,977,680,526","884,946,906",77.08,22.91,100.00,100.00,,111/05/24,2023-03-01
2417,圓剛,TW0002417003,"158,238,864","154,474,402","3,764,462",97.62,2.37,100.00,100.00,,111/12/09,2023-03-01
2357,華碩,TW0002357001,"742,760,280","422,345,432","320,414,848",56.86,43.13,100.00,100.00,,111/06/01,2023-03-02
2382,廣達,TW0002382009,"3,862,627,432","2,979,263,314","883,364,118",77.13,22.86,100.00,100.00,,111/05/24,2023-03-02
2417,圓剛,TW0002417003,"158,238,864","154,460,402","3,778,462",97.61,2.38,100.00,100.00,,111/12/09,2023-03-02
2357,華碩,TW0002357001,"742,760,280","422,138,335","320,621,945",56.83,43.16,100.00,100.00,,111/06/01,2023-03-03
2382,廣達,TW0002382009,"3,862,627,432","2,981,410,199","881,217,233",77.18,22.81,100.00,100.00,,111/05/24,2023-03-03
2417,圓剛,TW0002417003,"158,238,864","154,418,402","3,820,462",97.58,2.41,100.00,100.00,,111/12/09,2023-03-03
2357,華碩,TW0002357001,"742,760,280","422,250,556","320,509,724",56.84,43.15,100.00,100.00,,111/06/01,2023-03-06
2382,廣達,TW0002382009,"3,862,627,432","2,980,511,911","882,115,521",77.16,22.83,100.00,100.00,,111/05/24,2023-03-06
2417,圓剛,TW0002417003,"158,238,864","154,247,402","3,991,462",97.47,2.52,100.00,100.00,,111/12/09,2023-03-06
2357,華碩,TW0002357001,"742,760,280","422,305,874","320,454,406",56.85,43.14,100.00,100.00,,111/06/01,2023-03-07
2382,廣達,TW0002382009,"3,862,627,432","2,980,815,902","881,811,530",77.17,22.82,100.00,100.00,,111/05/24,2023-03-07
2417,圓剛,TW0002417003,"158,238,864","154,207,402","4,031,462",97.45,2.54,100.00,100.00,,111/12/09,2023-03-07
2357,華碩,TW0002357001,"742,760,280","422,836,344","319,923,936",56.92,43.07,100.00,100.00,,111/06/01,2023-03-08
2382,廣達,TW0002382009,"3,862,627,432","2,981,592,934","881,034,498",77.19,22.8,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2382&date=11203' target=_blank>4</a>,111/05/24,2023-03-08
2417,圓剛,TW0002417003,"158,238,864","154,159,402","4,079,462",97.42,2.57,100.00,100.00,,111/12/09,2023-03-08
2357,華碩,TW0002357001,"742,760,280","423,314,582","319,445,698",56.99,43.0,100.00,100.00,,111/06/01,2023-03-09
2382,廣達,TW0002382009,"3,862,627,432","2,982,411,987","880,215,445",77.21,22.78,100.00,100.00,,111/05/24,2023-03-09
2417,圓剛,TW0002417003,"158,238,864","154,296,402","3,942,462",97.5,2.49,100.00,100.00,,111/12/09,2023-03-09
2357,華碩,TW0002357001,"742,760,280","422,273,268","320,487,012",56.85,43.14,100.00,100.00,,111/06/01,2023-03-10
2382,廣達,TW0002382009,"3,862,627,432","2,982,657,697","879,969,735",77.21,22.78,100.00,100.00,,111/05/24,2023-03-10
2417,圓剛,TW0002417003,"158,238,864","154,366,402","3,872,462",97.55,2.44,100.00,100.00,,111/12/09,2023-03-10
2357,華碩,TW0002357001,"742,760,280","424,820,782","317,939,498",57.19,42.8,100.00,100.00,,111/06/01,2023-03-13
2382,廣達,TW0002382009,"3,862,627,432","2,984,890,207","877,737,225",77.27,22.72,100.00,100.00,,111/05/24,2023-03-13
2417,圓剛,TW0002417003,"158,238,864","154,436,402","3,802,462",97.59,2.4,100.00,100.00,,111/12/09,2023-03-13
2357,華碩,TW0002357001,"742,760,280","426,669,750","316,090,530",57.44,42.55,100.00,100.00,,111/06/01,2023-03-14
2382,廣達,TW0002382009,"3,862,627,432","2,985,555,617","877,071,815",77.29,22.7,100.00,100.00,,111/05/24,2023-03-14
2417,圓剛,TW0002417003,"158,238,864","154,540,402","3,698,462",97.66,2.33,100.00,100.00,,111/12/09,2023-03-14
2357,華碩,TW0002357001,"742,760,280","426,846,648","315,913,632",57.46,42.53,100.00,100.00,,111/06/01,2023-03-15
2382,廣達,TW0002382009,"3,862,627,432","2,986,149,508","876,477,924",77.3,22.69,100.00,100.00,,111/05/24,2023-03-15
2417,圓剛,TW0002417003,"158,238,864","154,656,402","3,582,462",97.73,2.26,100.00,100.00,,111/12/09,2023-03-15
2357,華碩,TW0002357001,"742,760,280","426,926,763","315,833,517",57.47,42.52,100.00,100.00,,111/06/01,2023-03-16
2382,廣達,TW0002382009,"3,862,627,432","2,982,319,263","880,308,169",77.2,22.79,100.00,100.00,,111/05/24,2023-03-16
2417,圓剛,TW0002417003,"158,238,864","154,759,402","3,479,462",97.8,2.19,100.00,100.00,,111/12/09,2023-03-16
2357,華碩,TW0002357001,"742,760,280","426,431,062","316,329,218",57.41,42.58,100.00,100.00,,111/06/01,2023-03-17
2382,廣達,TW0002382009,"3,862,627,432","2,981,963,533","880,663,899",77.2,22.79,100.00,100.00,,111/05/24,2023-03-17
2417,圓剛,TW0002417003,"158,238,864","154,750,402","3,488,462",97.79,2.2,100.00,100.00,,111/12/09,2023-03-17
2357,華碩,TW0002357001,"742,760,280","426,926,162","315,834,118",57.47,42.52,100.00,100.00,,111/06/01,2023-03-20
2382,廣達,TW0002382009,"3,862,627,432","2,983,475,440","879,151,992",77.23,22.76,100.00,100.00,,111/05/24,2023-03-20
2417,圓剛,TW0002417003,"158,238,864","154,724,402","3,514,462",97.77,2.22,100.00,100.00,,111/12/09,2023-03-20
2357,華碩,TW0002357001,"742,760,280","426,786,117","315,974,163",57.45,42.54,100.00,100.00,,111/06/01,2023-03-21
2382,廣達,TW0002382009,"3,862,627,432","2,985,207,052","877,420,380",77.28,22.71,100.00,100.00,,111/05/24,2023-03-21
2417,圓剛,TW0002417003,"158,238,864","154,691,402","3,547,462",97.75,2.24,100.00,100.00,,111/12/09,2023-03-21
2357,華碩,TW0002357001,"742,760,280","426,936,222","315,824,058",57.47,42.52,100.00,100.00,,111/06/01,2023-03-22
2382,廣達,TW0002382009,"3,862,627,432","2,984,368,504","878,258,928",77.26,22.73,100.00,100.00,,111/05/24,2023-03-22
2417,圓剛,TW0002417003,"158,238,864","154,561,439","3,677,425",97.67,2.32,100.00,100.00,,111/12/09,2023-03-22
2357,華碩,TW0002357001,"742,760,280","427,009,261","315,751,019",57.48,42.51,100.00,100.00,,111/06/01,2023-03-23
2382,廣達,TW0002382009,"3,862,627,432","2,986,179,924","876,447,508",77.3,22.69,100.00,100.00,,111/05/24,2023-03-23
2417,圓剛,TW0002417003,"158,238,864","154,489,705","3,749,159",97.63,2.36,100.00,100.00,,111/12/09,2023-03-23
2357,華碩,TW0002357001,"742,760,280","427,765,078","314,995,202",57.59,42.4,100.00,100.00,,111/06/01,2023-03-24
2382,廣達,TW0002382009,"3,862,627,432","2,980,683,221","881,944,211",77.16,22.83,100.00,100.00,,111/05/24,2023-03-24
2417,圓剛,TW0002417003,"158,238,864","154,329,705","3,909,159",97.52,2.47,100.00,100.00,,111/12/09,2023-03-24
2357,華碩,TW0002357001,"742,760,280","427,751,920","315,008,360",57.58,42.41,100.00,100.00,,111/06/01,2023-03-27
2382,廣達,TW0002382009,"3,862,627,432","2,983,389,094","879,238,338",77.23,22.76,100.00,100.00,,111/05/24,2023-03-27
2417,圓剛,TW0002417003,"158,238,864","154,247,705","3,991,159",97.47,2.52,100.00,100.00,,111/12/09,2023-03-27
2357,華碩,TW0002357001,"742,760,280","428,106,281","314,653,999",57.63,42.36,100.00,100.00,,111/06/01,2023-03-28
2382,廣達,TW0002382009,"3,862,627,432","2,989,241,790","873,385,642",77.38,22.61,100.00,100.00,,111/05/24,2023-03-28
2417,圓剛,TW0002417003,"158,238,864","154,281,705","3,957,159",97.49,2.5,100.00,100.00,,111/12/09,2023-03-28
2357,華碩,TW0002357001,"742,760,280","427,840,638","314,919,642",57.6,42.39,100.00,100.00,,111/06/01,2023-03-29
2382,廣達,TW0002382009,"3,862,627,432","2,989,921,565","872,705,867",77.4,22.59,100.00,100.00,,111/05/24,2023-03-29
2417,圓剛,TW0002417003,"158,238,864","154,329,705","3,909,159",97.52,2.47,100.00,100.00,,111/12/09,2023-03-29
2357,華碩,TW0002357001,"742,760,280","427,640,830","315,119,450",57.57,42.42,100.00,100.00,,111/06/01,2023-03-30
2382,廣達,TW0002382009,"3,862,627,432","2,992,738,165","869,889,267",77.47,22.52,100.00,100.00,,111/05/24,2023-03-30
2417,圓剛,TW0002417003,"158,238,864","154,296,705","3,942,159",97.5,2.49,100.00,100.00,,111/12/09,2023-03-30
2357,華碩,TW0002357001,"742,760,280","427,665,011","315,095,269",57.57,42.42,100.00,100.00,,111/06/01,2023-03-31
2382,廣達,TW0002382009,"3,862,627,432","2,995,478,168","867,149,264",77.55,22.44,100.00,100.00,,111/05/24,2023-03-31
2417,圓剛,TW0002417003,"158,238,864","154,270,705","3,968,159",97.49,2.5,100.00,100.00,,111/12/09,2023-03-31
