證券代號,證券名稱,國際證券編碼,發行股數,外資及陸資尚可投資股數,全體外資及陸資持有股數,外資及陸資尚可投資比率,全體外資及陸資持股比率,外資及陸資共用法令投資上限比率,陸資法令投資上限比率,與前日異動原因(註),最近一次上市公司申報外資及陸資持股異動日期,日期
2357,華碩,TW0002357001,"742,760,280","267,962,214","474,798,066",36.07,63.92,100.00,100.00,,108/06/04,2019-08-01
2382,廣達,TW0002382009,"3,862,627,432","2,861,298,254","1,001,329,178",74.07,25.92,100.00,100.00,,108/05/24,2019-08-01
2417,圓剛,TW0002417003,"192,892,330","184,039,457","8,852,873",95.41,4.58,100.00,100.00,,108/06/04,2019-08-01
2357,華碩,TW0002357001,"742,760,280","269,851,727","472,908,553",36.33,63.66,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10808' target=_blank>4</a>,108/06/04,2019-08-02
2382,廣達,TW0002382009,"3,862,627,432","2,865,392,490","997,234,942",74.18,25.81,100.00,100.00,,108/05/24,2019-08-02
2417,圓剛,TW0002417003,"192,892,330","184,117,457","8,774,873",95.45,4.54,100.00,100.00,,108/06/04,2019-08-02
2357,華碩,TW0002357001,"742,760,280","271,256,177","471,504,103",36.52,63.47,100.00,100.00,,108/06/04,2019-08-05
2382,廣達,TW0002382009,"3,862,627,432","2,867,388,490","995,238,942",74.23,25.76,100.00,100.00,,108/05/24,2019-08-05
2417,圓剛,TW0002417003,"192,892,330","184,171,457","8,720,873",95.47,4.52,100.00,100.00,,108/06/04,2019-08-05
2357,華碩,TW0002357001,"742,760,280","270,670,644","472,089,636",36.44,63.55,100.00,100.00,,108/06/04,2019-08-06
2382,廣達,TW0002382009,"3,862,627,432","2,868,692,872","993,934,560",74.26,25.73,100.00,100.00,,108/05/24,2019-08-06
2417,圓剛,TW0002417003,"192,892,330","184,132,457","8,759,873",95.45,4.54,100.00,100.00,,108/06/04,2019-08-06
2357,華碩,TW0002357001,"742,760,280","270,785,644","471,974,636",36.45,63.54,100.00,100.00,,108/06/04,2019-08-07
2382,廣達,TW0002382009,"3,862,627,432","2,873,428,872","989,198,560",74.39,25.6,100.00,100.00,,108/05/24,2019-08-07
2417,圓剛,TW0002417003,"192,892,330","184,120,457","8,771,873",95.45,4.54,100.00,100.00,,108/06/04,2019-08-07
2357,華碩,TW0002357001,"742,760,280","271,142,922","471,617,358",36.5,63.49,100.00,100.00,,108/06/04,2019-08-08
2382,廣達,TW0002382009,"3,862,627,432","2,871,566,551","991,060,881",74.34,25.65,100.00,100.00,,108/05/24,2019-08-08
2417,圓剛,TW0002417003,"192,892,330","184,119,457","8,772,873",95.45,4.54,100.00,100.00,,108/06/04,2019-08-08
2357,華碩,TW0002357001,"742,760,280","271,601,922","471,158,358",36.56,63.43,100.00,100.00,,108/06/04,2019-08-12
2382,廣達,TW0002382009,"3,862,627,432","2,872,216,781","990,410,651",74.35,25.64,100.00,100.00,,108/05/24,2019-08-12
2417,圓剛,TW0002417003,"192,892,330","184,111,457","8,780,873",95.44,4.55,100.00,100.00,,108/06/04,2019-08-12
2357,華碩,TW0002357001,"742,760,280","271,908,104","470,852,176",36.6,63.39,100.00,100.00,,108/06/04,2019-08-13
2382,廣達,TW0002382009,"3,862,627,432","2,872,398,680","990,228,752",74.36,25.63,100.00,100.00,,108/05/24,2019-08-13
2417,圓剛,TW0002417003,"192,892,330","184,104,457","8,787,873",95.44,4.55,100.00,100.00,,108/06/04,2019-08-13
2357,華碩,TW0002357001,"742,760,280","273,511,699","469,248,581",36.82,63.17,100.00,100.00,,108/06/04,2019-08-14
2382,廣達,TW0002382009,"3,862,627,432","2,869,260,680","993,366,752",74.28,25.71,100.00,100.00,,108/05/24,2019-08-14
2417,圓剛,TW0002417003,"192,892,330","184,060,457","8,831,873",95.42,4.57,100.00,100.00,,108/06/04,2019-08-14
2357,華碩,TW0002357001,"742,760,280","272,629,699","470,130,581",36.7,63.29,100.00,100.00,,108/06/04,2019-08-15
2382,廣達,TW0002382009,"3,862,627,432","2,867,457,680","995,169,752",74.23,25.76,100.00,100.00,,108/05/24,2019-08-15
2417,圓剛,TW0002417003,"192,892,330","184,038,457","8,853,873",95.4,4.59,100.00,100.00,,108/06/04,2019-08-15
2357,華碩,TW0002357001,"742,760,280","273,444,438","469,315,842",36.81,63.18,100.00,100.00,,108/06/04,2019-08-16
2382,廣達,TW0002382009,"3,862,627,432","2,867,207,315","995,420,117",74.22,25.77,100.00,100.00,,108/05/24,2019-08-16
2417,圓剛,TW0002417003,"192,892,330","184,046,457","8,845,873",95.41,4.58,100.00,100.00,,108/06/04,2019-08-16
2357,華碩,TW0002357001,"742,760,280","273,430,656","469,329,624",36.81,63.18,100.00,100.00,,108/06/04,2019-08-19
2382,廣達,TW0002382009,"3,862,627,432","2,867,357,491","995,269,941",74.23,25.76,100.00,100.00,,108/05/24,2019-08-19
2417,圓剛,TW0002417003,"192,892,330","184,008,457","8,883,873",95.39,4.6,100.00,100.00,,108/06/04,2019-08-19
2357,華碩,TW0002357001,"742,760,280","273,571,607","469,188,673",36.83,63.16,100.00,100.00, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2357&date=10808' target=_blank>4</a>,108/06/04,2019-08-20
2382,廣達,TW0002382009,"3,862,627,432","2,868,606,337","994,021,095",74.26,25.73,100.00,100.00,,108/05/24,2019-08-20
2417,圓剛,TW0002417003,"192,892,330","183,983,457","8,908,873",95.38,4.61,100.00,100.00,,108/06/04,2019-08-20
2357,華碩,TW0002357001,"742,760,280","273,946,777","468,813,503",36.88,63.11,100.00,100.00,,108/06/04,2019-08-21
2382,廣達,TW0002382009,"3,862,627,432","2,870,963,500","991,663,932",74.32,25.67,100.00,100.00,,108/05/24,2019-08-21
2417,圓剛,TW0002417003,"192,892,330","183,976,457","8,915,873",95.37,4.62,100.00,100.00,,108/06/04,2019-08-21
2357,華碩,TW0002357001,"742,760,280","273,911,777","468,848,503",36.87,63.12,100.00,100.00,,108/06/04,2019-08-22
2382,廣達,TW0002382009,"3,862,627,432","2,871,363,550","991,263,882",74.33,25.66,100.00,100.00,,108/05/24,2019-08-22
2417,圓剛,TW0002417003,"192,892,330","183,969,457","8,922,873",95.37,4.62,100.00,100.00,,108/06/04,2019-08-22
2357,華碩,TW0002357001,"742,760,280","273,992,777","468,767,503",36.88,63.11,100.00,100.00,,108/06/04,2019-08-23
2382,廣達,TW0002382009,"3,862,627,432","2,871,280,465","991,346,967",74.33,25.66,100.00,100.00,,108/05/24,2019-08-23
2417,圓剛,TW0002417003,"192,892,330","183,970,457","8,921,873",95.37,4.62,100.00,100.00,,108/06/04,2019-08-23
2357,華碩,TW0002357001,"742,760,280","274,119,596","468,640,684",36.9,63.09,100.00,100.00,,108/06/04,2019-08-26
2382,廣達,TW0002382009,"3,862,627,432","2,873,108,233","989,519,199",74.38,25.61,100.00,100.00,,108/05/24,2019-08-26
2417,圓剛,TW0002417003,"192,892,330","183,967,457","8,924,873",95.37,4.62,100.00,100.00,,108/06/04,2019-08-26
2357,華碩,TW0002357001,"742,760,280","274,156,258","468,604,022",36.91,63.08,100.00,100.00,,108/06/04,2019-08-27
2382,廣達,TW0002382009,"3,862,627,432","2,873,704,860","988,922,572",74.39,25.6,100.00,100.00,,108/05/24,2019-08-27
2417,圓剛,TW0002417003,"192,892,330","183,979,457","8,912,873",95.37,4.62,100.00,100.00,,108/06/04,2019-08-27
2357,華碩,TW0002357001,"742,760,280","274,529,682","468,230,598",36.96,63.03,100.00,100.00,,108/06/04,2019-08-28
2382,廣達,TW0002382009,"3,862,627,432","2,873,369,809","989,257,623",74.38,25.61,100.00,100.00,,108/05/24,2019-08-28
2417,圓剛,TW0002417003,"192,892,330","183,999,457","8,892,873",95.38,4.61,100.00,100.00,,108/06/04,2019-08-28
2357,華碩,TW0002357001,"742,760,280","274,692,682","468,067,598",36.98,63.01,100.00,100.00,,108/06/04,2019-08-29
2382,廣達,TW0002382009,"3,862,627,432","2,873,434,167","989,193,265",74.39,25.6,100.00,100.00,,108/05/24,2019-08-29
2417,圓剛,TW0002417003,"192,892,330","184,017,457","8,874,873",95.39,4.6,100.00,100.00,,108/06/04,2019-08-29
2357,華碩,TW0002357001,"742,760,280","274,358,682","468,401,598",36.93,63.06,100.00,100.00,,108/06/04,2019-08-30
2382,廣達,TW0002382009,"3,862,627,432","2,869,397,167","993,230,265",74.28,25.71,100.00,100.00,,108/05/24,2019-08-30
2417,圓剛,TW0002417003,"192,892,330","184,019,457","8,872,873",95.4,4.59,100.00,100.00,,108/06/04,2019-08-30
