Date,Open,High,Low,Close,Adj Close,Volume
2019-07-08,14.000000,14.125000,14.000000,14.062500,12.165731,195202
2019-07-09,14.000000,14.062500,13.937500,13.937500,12.057592,176511
2019-07-10,14.062500,14.125000,13.937500,14.000000,12.111661,271388
2019-07-11,14.062500,14.375000,14.062500,14.250000,12.327941,644524
2019-07-12,14.312500,14.500000,14.187500,14.500000,12.544221,642390
2019-07-15,14.625000,14.687500,14.125000,14.187500,12.273870,514913
2019-07-16,14.250000,14.375000,14.187500,14.187500,12.273870,236267
2019-07-17,14.125000,14.125000,13.937500,14.000000,12.111661,439840
2019-07-18,13.875000,14.125000,13.875000,14.000000,12.220776,257248
2019-07-19,14.062500,14.125000,13.937500,13.937500,12.166219,296800
2019-07-22,13.937500,14.125000,13.937500,14.000000,12.220776,235968
2019-07-23,14.125000,14.562500,14.000000,14.500000,12.657232,1702249
2019-07-24,14.500000,14.562500,14.187500,14.187500,12.384447,629571
2019-07-25,14.312500,14.500000,14.250000,14.250000,12.439005,310624
2019-07-26,14.312500,14.562500,14.187500,14.562500,12.711789,503289
2019-07-29,14.562500,14.750000,14.312500,14.312500,12.493561,1004400
2019-07-30,14.375000,14.375000,13.875000,13.937500,12.166219,486615
2019-07-31,13.937500,14.062500,13.937500,14.062500,12.275333,191280
2019-08-01,13.937500,14.312500,13.875000,14.312500,12.493561,357304
2019-08-02,14.250000,14.500000,13.937500,13.937500,12.166219,2500318
2019-08-05,13.937500,14.000000,13.562500,13.562500,11.838876,379600
2019-08-06,13.375000,13.437500,13.000000,13.375000,11.675205,336010
2019-08-07,13.375000,13.562500,13.250000,13.312500,11.620647,161608
2019-08-08,13.375000,13.500000,13.312500,13.437500,11.729762,143282
2019-08-12,13.437500,13.437500,13.250000,13.312500,11.620647,169384
2019-08-13,13.375000,13.375000,13.187500,13.187500,11.511534,143201
2019-08-14,13.375000,13.500000,13.250000,13.250000,11.566091,353547
2019-08-15,13.062500,13.125000,13.000000,13.000000,11.347864,355524
2019-08-16,13.125000,13.250000,13.000000,13.125000,11.456977,195060
2019-08-19,13.187500,13.250000,13.125000,13.250000,11.566091,149242
2019-08-20,13.312500,13.312500,13.187500,13.312500,11.620647,198070
2019-08-21,13.312500,13.500000,13.312500,13.375000,11.675205,289721
2019-08-22,13.375000,13.562500,13.375000,13.437500,11.729762,205750
2019-08-23,13.500000,13.625000,13.375000,13.500000,11.784319,106413
2019-08-26,13.250000,13.375000,13.187500,13.312500,11.620647,220951
2019-08-27,13.312500,13.437500,13.250000,13.312500,11.620647,157020
2019-08-28,13.312500,13.625000,13.312500,13.312500,11.620647,608103
2019-08-29,13.375000,13.437500,13.375000,13.375000,11.675205,128815
2019-08-30,13.437500,13.562500,13.312500,13.312500,11.620647,233102
2019-09-02,13.312500,13.500000,13.312500,13.500000,11.784319,140863
2019-09-03,13.500000,13.625000,13.375000,13.500000,11.784319,715058
2019-09-04,13.500000,13.625000,13.375000,13.437500,11.729762,189143
2019-09-05,13.500000,13.687500,13.500000,13.562500,11.838876,168832
2019-09-06,13.562500,13.625000,13.375000,13.437500,11.729762,307650
2019-09-10,13.562500,13.625000,13.437500,13.437500,11.729762,161443
2019-09-11,13.437500,13.937500,13.437500,13.687500,11.947989,2096863
2019-09-12,13.750000,13.875000,13.625000,13.687500,11.947989,300439
2019-09-16,13.687500,13.687500,13.500000,13.500000,11.784319,192372
2019-09-17,13.562500,13.562500,13.375000,13.437500,11.729762,139459
2019-09-18,13.437500,13.500000,13.375000,13.437500,11.729762,222424
2019-09-19,13.437500,13.500000,13.375000,13.500000,11.784319,87774
2019-09-20,13.437500,13.500000,13.375000,13.437500,11.729762,183408
2019-09-23,13.437500,13.750000,13.437500,13.500000,11.784319,673769
2019-09-24,13.500000,13.625000,13.500000,13.625000,11.893434,139055
2019-09-25,13.625000,13.687500,13.500000,13.562500,11.838876,121040
2019-09-26,13.687500,13.750000,13.375000,13.437500,11.729762,496524
2019-09-27,13.500000,13.500000,13.125000,13.125000,11.456977,345652
2019-10-01,13.250000,13.250000,13.125000,13.125000,11.456977,153439
2019-10-02,13.125000,13.187500,13.062500,13.125000,11.456977,136176
2019-10-03,13.062500,13.125000,12.937500,13.000000,11.347864,201803
2019-10-04,13.125000,13.125000,13.000000,13.125000,11.456977,277269
2019-10-07,13.125000,13.187500,13.062500,13.062500,11.402420,159344
2019-10-08,13.062500,13.062500,12.937500,13.062500,11.402420,229880
2019-10-09,13.000000,13.000000,12.875000,12.937500,11.293306,214400
2019-10-14,13.062500,13.125000,12.937500,13.000000,11.347864,216253
2019-10-15,13.000000,13.312500,13.000000,13.312500,11.620647,353128
2019-10-16,13.312500,13.312500,13.187500,13.187500,11.511534,75090
2019-10-17,13.187500,13.187500,13.062500,13.125000,11.456977,114667
2019-10-18,13.125000,13.187500,13.000000,13.000000,11.347864,167429
2019-10-21,13.125000,13.312500,13.062500,13.062500,11.402420,845602
2019-10-22,13.187500,13.187500,13.062500,13.062500,11.402420,150134
2019-10-23,13.062500,13.125000,13.062500,13.125000,11.456977,85765
2019-10-24,13.125000,13.312500,13.062500,13.250000,11.566091,217720
2019-10-25,13.437500,13.562500,13.375000,13.562500,11.838876,705979
2019-10-28,13.750000,14.375000,13.625000,14.125000,12.329889,3116457
2019-10-29,14.125000,14.187500,13.562500,13.687500,11.947989,1055528
2019-10-30,13.625000,13.937500,13.625000,13.812500,12.057104,643004
2019-10-31,13.812500,13.812500,13.437500,13.437500,11.729762,324802
2019-11-01,13.625000,13.625000,13.375000,13.437500,11.729762,116482
2019-11-04,13.437500,13.500000,13.375000,13.437500,11.729762,178444
2019-11-05,13.437500,13.562500,13.375000,13.437500,11.729762,280688
2019-11-06,13.500000,13.500000,13.312500,13.312500,11.620647,185654
2019-11-07,13.312500,13.312500,13.125000,13.125000,11.456977,301087
2019-11-08,13.187500,13.250000,13.125000,13.250000,11.566091,193089
2019-11-11,13.250000,13.250000,13.000000,13.000000,11.347864,240978
2019-11-12,13.000000,13.125000,13.000000,13.125000,11.456977,98909
2019-11-13,13.125000,13.125000,13.000000,13.125000,11.456977,204108
2019-11-14,13.125000,13.125000,12.875000,12.875000,11.238749,263444
2019-11-15,12.937500,13.125000,12.875000,13.062500,11.402420,279125
2019-11-18,12.937500,13.000000,12.875000,12.875000,11.238749,435833
2019-11-19,12.875000,12.937500,12.875000,12.875000,11.238749,261902
2019-11-20,12.875000,12.937500,12.812500,12.875000,11.238749,137640
2019-11-21,12.875000,13.000000,12.875000,12.937500,11.293306,204296
2019-11-22,12.937500,12.937500,12.875000,12.937500,11.293306,99451
2019-11-25,13.000000,13.062500,12.875000,12.937500,11.293306,281746
2019-11-26,12.937500,13.000000,12.750000,12.812500,11.184192,463451
2019-11-27,12.812500,12.875000,12.687500,12.875000,11.238749,307252
2019-11-28,12.875000,12.875000,12.625000,12.812500,11.184192,655180
2019-11-29,12.750000,12.750000,12.562500,12.562500,10.965963,449504
2019-12-02,12.625000,12.687500,12.500000,12.625000,11.020520,177585
2019-12-03,12.500000,12.687500,12.500000,12.687500,11.075079,87224
2019-12-04,12.625000,12.687500,12.562500,12.562500,10.965963,142916
2019-12-05,12.562500,12.687500,12.562500,12.625000,11.020520,150129
2019-12-06,12.625000,12.687500,12.625000,12.687500,11.075079,136355
2019-12-09,12.687500,12.937500,12.687500,12.875000,11.238749,170132
2019-12-10,12.812500,12.937500,12.812500,12.937500,11.293306,97576
2019-12-11,12.937500,12.937500,12.812500,12.812500,11.184192,209600
2019-12-12,12.812500,12.937500,12.750000,12.750000,11.129636,147383
2019-12-13,12.812500,13.125000,12.812500,12.937500,11.293306,1682015
2019-12-16,12.875000,13.062500,12.812500,12.937500,11.293306,881
2019-12-17,12.937500,12.937500,12.812500,12.875000,11.238749,178176
2019-12-18,12.875000,13.000000,12.812500,12.937500,11.293306,170453
2019-12-19,12.937500,12.937500,12.812500,12.812500,11.184192,185179
2019-12-20,12.875000,12.875000,12.812500,12.812500,11.184192,104872
2019-12-23,12.812500,12.937500,12.812500,12.812500,11.184192,89768
2019-12-24,12.812500,12.875000,12.750000,12.812500,11.184192,139990
2019-12-25,12.812500,13.062500,12.812500,12.875000,11.238749,324042
2019-12-26,12.875000,12.937500,12.875000,12.875000,11.238749,192058
2019-12-27,12.937500,13.000000,12.937500,13.000000,11.347864,227211
2019-12-30,13.062500,13.062500,12.937500,12.937500,11.293306,156961
2019-12-31,12.937500,12.937500,12.875000,12.937500,11.293306,244838
2020-01-02,12.937500,13.062500,12.875000,12.937500,11.293306,279334
2020-01-03,13.062500,13.062500,12.812500,12.875000,11.238749,215360
2020-01-06,12.875000,12.875000,12.750000,12.750000,11.129636,263784
2020-01-07,12.875000,12.875000,12.750000,12.812500,11.184192,152124
2020-01-08,12.812500,12.875000,12.625000,12.625000,11.020520,466552
2020-01-09,12.625000,12.750000,12.625000,12.625000,11.020520,258480
2020-01-10,12.687500,12.750000,12.625000,12.687500,11.075079,180209
2020-01-13,12.687500,12.750000,12.625000,12.687500,11.075079,314572
2020-01-14,12.750000,12.937500,12.750000,12.750000,11.129636,768013
2020-01-15,12.812500,12.875000,12.687500,12.687500,11.075079,125764
2020-01-16,12.687500,12.750000,12.625000,12.687500,11.075079,294848
2020-01-17,12.687500,12.750000,12.625000,12.687500,11.075079,263522
2020-01-20,12.687500,12.750000,12.625000,12.750000,11.129636,113077
2020-01-30,12.450000,12.450000,11.937500,11.962500,10.442217,786483
2020-01-31,12.000000,12.150000,11.862500,11.975000,10.453129,644142
2020-02-03,11.812500,11.812500,11.262500,11.425000,9.973026,628012
2020-02-04,12.875000,12.875000,11.762500,11.762500,10.267633,227761
2020-02-05,11.862500,12.100000,11.750000,11.875000,10.365836,193735
2020-02-06,11.875000,11.987500,11.812500,11.862500,10.354925,236338
2020-02-07,11.812500,11.837500,11.700000,11.787500,10.289457,208460
2020-02-10,11.637500,12.937500,11.512500,12.937500,11.293306,2546114
2020-02-11,12.937500,13.187500,12.562500,12.937500,11.293306,1580171
2020-02-12,12.875000,13.437500,12.875000,13.250000,11.566091,2095359
2020-02-13,13.187500,13.562500,13.062500,13.437500,11.729762,1054264
2020-02-14,13.375000,13.375000,13.125000,13.312500,11.620647,368805
2020-02-17,13.312500,14.312500,13.250000,14.000000,12.220776,3698933
2020-02-18,14.187500,15.375000,13.812500,15.375000,13.421030,6153143
2020-02-19,15.375000,15.500000,14.875000,15.312500,13.366474,5441936
2020-02-20,15.437500,16.125000,15.312500,15.750000,13.748373,8242939
2020-02-21,15.750000,15.750000,15.062500,15.250000,13.311916,2752080
2020-02-24,15.187500,15.625000,14.875000,15.062500,13.148246,2927140
2020-02-25,15.000000,15.437500,14.437500,14.750000,12.875460,3908162
2020-02-26,15.062500,16.062500,14.812500,15.937500,13.912044,10259736
2020-02-27,15.937500,15.937500,14.500000,15.187500,13.257359,5751108
2020-03-02,14.687500,15.687500,14.687500,15.375000,13.421030,5798763
2020-03-03,15.375000,15.937500,15.062500,15.375000,13.421030,7689563
2020-03-04,15.375000,16.875000,15.375000,16.875000,14.730399,16971719
2020-03-05,16.875000,17.437500,16.437500,16.562500,14.457614,16262864
2020-03-06,16.375000,16.687500,16.000000,16.062500,14.021157,7174872
2020-03-09,16.062500,16.625000,14.500000,14.500000,12.657232,6413182
2020-03-10,14.187500,14.250000,13.187500,13.625000,11.893434,4190150
2020-03-11,13.875000,14.000000,12.750000,12.812500,11.184192,2724414
2020-03-12,12.750000,12.750000,11.662500,11.725000,10.234900,3112528
2020-03-13,10.625000,11.387500,10.562500,11.162500,9.743887,3480313
2020-03-16,11.512500,12.275000,11.375000,11.462500,10.005760,5298409
2020-03-17,11.237500,12.437500,10.887500,11.925000,10.409483,4120364
2020-03-18,12.425000,12.425000,11.262500,11.362500,9.918469,2525047
2020-03-19,11.150000,11.562500,10.237500,10.237500,8.936441,3684836
2020-03-20,10.362500,11.100000,10.362500,10.862500,9.482013,1573440
2020-03-23,10.225000,10.562500,10.125000,10.450000,9.121937,1057000
2020-03-24,10.625000,11.000000,10.625000,10.850000,9.471102,1088857
2020-03-25,11.300000,11.925000,11.287500,11.925000,10.409483,3626960
2020-03-26,12.037500,12.475000,11.775000,11.887500,10.376747,2537600
2020-03-27,12.225000,12.437500,11.875000,11.875000,10.365836,1890061
2020-03-30,11.525000,12.412500,11.512500,12.250000,10.693178,2225081
2020-03-31,12.287500,12.562500,12.000000,12.187500,10.638621,2692915
2020-04-01,12.100000,12.312500,11.937500,12.250000,10.693178,1366500
2020-04-06,12.500000,13.437500,12.225000,13.437500,11.729762,6969876
2020-04-07,14.250000,14.750000,14.125000,14.750000,12.875460,7061844
2020-04-08,15.375000,15.437500,14.187500,14.312500,12.493561,7549437
2020-04-09,14.312500,14.687500,14.000000,14.062500,12.275333,2869598
2020-04-10,14.250000,14.562500,14.000000,14.312500,12.493561,2655616
2020-04-13,14.375000,14.500000,14.000000,14.062500,12.275333,2114514
2020-04-14,14.125000,14.250000,13.812500,14.000000,12.220776,3507341
2020-04-15,14.187500,14.187500,13.812500,14.000000,12.220776,1772928
2020-04-16,14.000000,15.062500,13.937500,14.625000,12.766345,7373174
2020-04-17,14.750000,14.875000,13.875000,14.000000,12.220776,3945350
2020-04-20,14.250000,14.687500,14.062500,14.187500,12.384447,3029056
2020-04-21,14.375000,15.000000,14.187500,14.625000,12.766345,7697412
2020-04-22,14.437500,14.500000,14.125000,14.375000,12.548118,2388920
2020-04-23,14.562500,15.312500,14.500000,14.875000,12.984574,8877597
2020-04-24,15.000000,15.062500,14.687500,14.812500,12.930017,2165561
2020-04-27,15.125000,15.437500,14.812500,14.812500,12.930017,4596441
2020-04-28,14.875000,15.125000,14.687500,15.000000,13.093688,3060880
2020-04-29,15.187500,15.437500,14.937500,15.125000,13.202802,2916526
2020-04-30,15.375000,15.562500,15.250000,15.250000,13.311916,2598212
2020-05-04,15.375000,15.687500,15.062500,15.687500,13.693816,2665289
2020-05-05,15.875000,16.000000,15.437500,15.687500,13.693816,2241204
2020-05-06,16.000000,16.750000,15.812500,15.875000,13.857485,4397736
2020-05-07,16.062500,17.250000,16.000000,16.875000,14.730399,4777582
2020-05-08,17.125000,17.625000,16.312500,16.625000,14.512172,4368258
2020-05-11,16.812500,17.000000,16.375000,16.500000,14.403056,2074492
2020-05-12,16.687500,17.062500,16.312500,17.062500,14.894071,2425077
2020-05-13,17.062500,17.500000,17.000000,17.000000,14.839513,2980493
2020-05-14,16.812500,16.812500,15.750000,16.000000,13.966601,3237936
2020-05-15,16.250000,16.375000,15.562500,15.937500,13.912044,1795585
2020-05-18,16.250000,17.125000,16.000000,16.562500,14.457614,2362472
2020-05-19,17.000000,17.062500,16.437500,16.687500,14.566728,1213440
2020-05-20,16.812500,17.062500,16.562500,16.875000,14.730399,1593059
2020-05-21,17.187500,18.125000,17.000000,17.875000,15.603311,7177057
2020-05-22,18.125000,18.250000,17.062500,17.437500,15.221413,6818312
2020-05-25,17.375000,17.625000,17.125000,17.125000,14.948627,5216660
2020-05-26,17.187500,17.437500,16.750000,16.937500,14.784956,1737042
2020-05-27,17.062500,17.125000,16.500000,16.750000,14.621285,1711243
2020-05-28,16.937500,17.312500,16.750000,16.812500,14.675842,1405439
2020-05-29,16.812500,17.250000,16.750000,17.125000,14.948627,885200
2020-06-01,17.312500,17.812500,17.312500,17.437500,15.221413,1872834
2020-06-02,17.750000,17.812500,17.187500,17.437500,15.221413,1543508
2020-06-03,17.937500,18.625000,17.687500,17.687500,15.439640,7083875
2020-06-04,17.812500,18.562500,17.562500,18.562500,16.203440,4909200
2020-06-05,19.312500,20.375000,18.875000,19.937500,17.403692,16051996
2020-06-08,20.250000,21.500000,19.812500,20.875000,18.222050,10910973
2020-06-09,21.062500,22.937500,20.687500,22.937500,20.022430,18608155
2020-06-10,24.625000,25.187500,23.750000,25.187500,21.986485,22414525
2020-06-11,27.500000,27.687500,25.375000,26.000000,22.695728,32291124
2020-06-12,25.625000,28.562500,24.625000,28.562500,24.932564,39467558
2020-06-15,29.750000,31.125000,28.750000,30.312500,26.460161,12327004
2020-06-16,30.000000,30.000000,28.750000,29.437500,25.696362,7827824
2020-06-17,30.000000,31.187500,30.000000,30.625000,26.732948,6227336
2020-06-18,31.125000,33.687500,31.125000,33.625000,29.351685,9604038
2020-06-19,33.625000,33.625000,32.000000,33.000000,28.806112,6456381
2020-06-22,33.000000,33.937500,30.187500,30.187500,26.351048,6992312
2020-06-23,30.187500,31.125000,28.500000,29.000000,25.314465,7872092
2020-06-24,30.000000,31.187500,30.000000,30.562500,26.678389,5089646
2020-06-29,30.500000,33.562500,30.500000,33.562500,29.297125,8792222
2020-06-30,34.562500,36.625000,34.562500,36.250000,31.643082,8410333
2020-07-01,36.625000,37.250000,34.062500,35.125000,30.661051,10384827
2020-07-02,35.875000,37.125000,34.937500,35.500000,30.988396,10007000
2020-07-03,36.250000,37.125000,34.625000,36.187500,31.588524,10351704
2020-07-06,37.187500,39.625000,36.875000,39.625000,34.710953,8499084
2020-07-07,42.000000,43.562500,39.625000,43.562500,38.160152,30834787
2020-07-08,45.937500,47.875000,44.375000,47.125000,41.280853,36056261
2020-07-09,50.375000,51.000000,45.812500,46.687500,40.897606,39842508
2020-07-10,46.250000,46.250000,42.625000,44.125000,38.652893,20778066
2020-07-13,45.625000,47.812500,44.750000,45.625000,39.966869,19382811
2020-07-14,46.250000,49.750000,46.000000,47.562500,41.664097,33412733
2020-07-15,48.312500,49.375000,44.000000,45.125000,39.528877,25131156
2020-07-16,45.750000,46.687500,44.500000,46.250000,40.514362,11340517
2020-07-17,46.875000,49.687500,46.375000,46.750000,40.952354,40025712
2020-07-20,46.625000,46.625000,42.125000,42.125000,36.900921,20974906
2020-07-21,44.687500,45.500000,42.687500,43.125000,37.776905,18654924
2020-07-22,44.437500,45.312500,43.000000,45.250000,39.638374,10586833
2020-07-23,45.000000,46.125000,44.750000,45.625000,39.966869,10282383
2020-07-24,45.562500,48.187500,44.687500,46.187500,40.459618,23907513
2020-07-27,46.500000,46.812500,44.687500,44.687500,39.145630,14902335
2020-07-28,44.687500,46.000000,41.937500,42.875000,37.557907,16192244
2020-07-29,43.312500,45.000000,42.875000,44.562500,39.036140,10206222
2020-07-30,44.562500,46.187500,44.312500,45.875000,40.185863,10205736
2020-07-31,45.625000,46.562500,44.375000,44.687500,39.145630,10553305
2020-08-03,44.750000,45.562500,44.125000,45.000000,39.419380,6370882
2020-08-04,46.187500,49.500000,45.562500,49.500000,43.361317,36724408
2020-08-05,49.125000,53.000000,47.937500,51.687500,45.277538,55173147
2020-08-06,52.875000,56.500000,52.500000,54.375000,47.631748,48641620
2020-08-07,54.500000,56.375000,52.875000,54.062500,47.358002,28899323
2020-08-10,54.062500,56.250000,54.000000,56.250000,49.274227,19740485
2020-08-11,61.875000,61.875000,57.500000,57.937500,50.752449,13568150
2020-08-12,57.812500,57.812500,54.000000,57.250000,50.150211,8911776
2020-08-13,58.500000,61.000000,57.500000,60.187500,52.723423,10780470
2020-08-14,60.187500,63.500000,58.750000,63.500000,55.625122,7820681
2020-08-17,65.125000,69.750000,65.125000,69.750000,61.100044,12361202
2020-08-18,70.250000,75.000000,67.000000,73.750000,64.603981,10969720
2020-08-19,73.750000,75.000000,67.500000,68.875000,60.333553,12327905
